island_id,canonical_centroid_lon,canonical_centroid_lat,area_km2,geometry_sha256,latitude_method,source_version,source_url,source_file_sha256
gshhg_2.3.7_h_24e8d3b29030ab880123,-42.19121257,62.40417206,11.57238516,24e8d3b29030ab880123,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_24ee8694259470559703,-45.31692128,60.48433874,7.56367081,24ee8694259470559703,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_24fa223d7aefe6d9e673,18.84977945,59.61286827,19.21108815,24fa223d7aefe6d9e673,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25057e2a6881098584b3,18.77066670,59.47327669,8.64943450,25057e2a6881098584b3,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25080e9f1e00cc5c2b09,102.70102208,0.89406667,1640.38893064,25080e9f1e00cc5c2b09,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_250b3fe1ea199e62cc61,-67.11366445,-55.86474562,39.53748941,250b3fe1ea199e62cc61,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_251014a739ba9a8e817d,123.11903293,-3.59811779,81.51253085,251014a739ba9a8e817d,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2516ca51c17f13f002b1,-83.63119472,9.00080466,13.82783076,2516ca51c17f13f002b1,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_252a798ef50f0b9c2332,69.59863679,-49.18944122,44.01544518,252a798ef50f0b9c2332,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2540c1219b30ad723eb0,132.71841937,-5.78918951,419.82943235,2540c1219b30ad723eb0,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_255586b0805b32f286fe,23.45461758,39.16891493,50.46506631,255586b0805b32f286fe,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_255cefb628a9dc002b65,-81.05942762,25.29504709,11.56178304,255cefb628a9dc002b65,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_256910dc5ab22a7d3ba0,147.33286469,-39.47774008,16.68755030,256910dc5ab22a7d3ba0,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_256be9709dad9f8e8cbf,-16.07661225,11.32932647,44.70193414,256be9709dad9f8e8cbf,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_257800f6b5a594f6a44f,133.17341571,34.31484460,41.06441371,257800f6b5a594f6a44f,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2585a9adfa2b67234d2b,-53.04245440,68.42398062,128.04145668,2585a9adfa2b67234d2b,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25871260115b580549fb,10.88083746,33.79157242,514.46213181,25871260115b580549fb,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_259f1a9c8c8e3e15fde0,122.91434739,-5.07938949,4522.58064545,259f1a9c8c8e3e15fde0,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25a1e8378a91524a312e,-47.71997615,-24.86122766,196.63468861,25a1e8378a91524a312e,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25a469aee33f84fba219,110.52965150,21.15778819,142.20145094,25a469aee33f84fba219,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25be77af97d8c6d7780c,-57.21910911,54.46602024,9.75802487,25be77af97d8c6d7780c,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25c32400eaecf68172b0,98.98811540,7.89663367,16.83137360,25c32400eaecf68172b0,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25cccbd45293c146db7d,98.40855207,9.73432052,18.97594560,25cccbd45293c146db7d,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25d0ebc57441432c89f8,-89.88526886,29.31863485,5.25326418,25d0ebc57441432c89f8,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_25e5aaba4d922b36e65d,69.75613799,66.61784672,189.82430574,25e5aaba4d922b36e65d,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26189aff996d56ce3ec7,-51.01440290,-0.47362812,165.73459112,26189aff996d56ce3ec7,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2634ee3c208c65ce53e4,-156.70554138,56.03627186,16.11742945,2634ee3c208c65ce53e4,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_268481b1339a4e3967ed,-157.17866549,56.55627980,83.62868895,268481b1339a4e3967ed,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26a1684f1623dcbe1f4c,22.73040843,70.63932321,835.80019077,26a1684f1623dcbe1f4c,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26a3325639e1f06d3afa,-48.29028610,-25.41540721,108.97239887,26a3325639e1f06d3afa,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26d27b7e1f9fcaf26167,22.49108390,58.37713345,2692.53063678,26d27b7e1f9fcaf26167,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26d296b7e16f1421fdde,-38.69396950,-13.00729893,209.02640405,26d296b7e16f1421fdde,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26da270ffb75e2f9d491,69.33989454,22.51509401,7.70255221,26da270ffb75e2f9d491,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26f1fcc4b949e21890f4,19.59357617,60.21576887,94.08387050,26f1fcc4b949e21890f4,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26f80fd3b2da9544f3db,19.65672621,69.91093842,151.02397931,26f80fd3b2da9544f3db,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26f91b32f2e8afb515f8,-38.77114914,-13.02192466,10.87624038,26f91b32f2e8afb515f8,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_26f9552f816d7583e2ca,-5.61978457,56.29618969,14.62521830,26f9552f816d7583e2ca,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27071e4d6b533c980152,120.29985775,13.80601411,30.86217324,27071e4d6b533c980152,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_272de39a38c3caee9ea4,-43.90521690,59.86766084,312.38944112,272de39a38c3caee9ea4,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2730a816fc5b52848f54,124.32546843,-15.33723406,7.42455723,2730a816fc5b52848f54,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_273552061a2ad595d6bc,-24.26249330,16.59821103,357.22043466,273552061a2ad595d6bc,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27420718281ff55889db,100.78063851,12.91481887,5.63275161,27420718281ff55889db,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2744eb8ab95be6769ce2,168.34674505,-17.45687371,28.12579946,2744eb8ab95be6769ce2,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2764edb37d82ac2d3220,18.07754514,62.71663190,56.71477012,2764edb37d82ac2d3220,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2773505b43538f1e00f4,-122.81196039,48.50968361,9.95143039,2773505b43538f1e00f4,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_277cea20fb705ca5e7e5,-130.13182653,53.40304616,1038.14983928,277cea20fb705ca5e7e5,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2782acb8430e2c20b513,-55.82312489,53.05669293,61.86035864,2782acb8430e2c20b513,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_278754ec700369f7591a,6.19983404,62.42016505,61.27726111,278754ec700369f7591a,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_278b9511c1148d80778d,25.21889751,35.44726705,13.10878690,278b9511c1148d80778d,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27932990cd4d2b138842,164.18905275,-20.11125116,33.34492996,27932990cd4d2b138842,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_279461627808f20db374,-114.43248034,29.96610228,6.81192648,279461627808f20db374,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_279a41176bcf24f01a0b,20.95949097,59.94294175,12.01809139,279a41176bcf24f01a0b,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27ab1f1401d8e98194cb,122.18957493,-0.24871872,43.69556584,27ab1f1401d8e98194cb,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27b3ac86ee2d3ae14676,-130.30671664,54.28585364,50.73565255,27b3ac86ee2d3ae14676,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27c99c8948056aa3f35c,-63.62554842,50.22149087,9.25364301,27c99c8948056aa3f35c,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_27eebd3a3f992a4bc244,-18.27014242,78.80984945,45.27394318,27eebd3a3f992a4bc244,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_280594ad0c169eacf16b,-48.38514556,-1.13946072,206.72274202,280594ad0c169eacf16b,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_281a0b379dd77948036d,-25.48212862,37.79503560,767.80707420,281a0b379dd77948036d,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2836451497f318f2ce5b,19.15317722,70.17737997,88.21347223,2836451497f318f2ce5b,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_284e8e8493cdccfc7663,13.63884361,66.84751600,10.21583566,284e8e8493cdccfc7663,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_285aec217904a4950332,-160.92365386,58.66512123,316.41805852,285aec217904a4950332,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_287d7a3d570ec1db6418,-174.61230566,67.46241082,5.37389530,287d7a3d570ec1db6418,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28833ce40e25120ebce0,-128.25528629,51.84917169,6.43029089,28833ce40e25120ebce0,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_289eb1549778aa879fe3,134.62388878,34.16656160,7.54050986,289eb1549778aa879fe3,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28a0c1cf6a2e2d0c0734,-131.30910452,52.39462973,67.24770259,28a0c1cf6a2e2d0c0734,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28a15cd260617b2ab7c1,119.58925429,11.16824891,31.97016616,28a15cd260617b2ab7c1,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28a34cec8f7a91f914c7,18.52473673,63.04548099,10.84428889,28a34cec8f7a91f914c7,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28b26b707eca0133a94a,102.57124112,11.65437727,114.32885530,28b26b707eca0133a94a,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28b748b2567188997d31,-132.42934649,56.59034071,8.12448534,28b748b2567188997d31,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28c041dc4f694adbf4b5,36.06731685,65.15418541,47.28976989,28c041dc4f694adbf4b5,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28c45caec64c3d7a8cab,144.93217574,-40.60254066,7.41830117,28c45caec64c3d7a8cab,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_28e44c1f83db2a56262e,166.55560694,-13.13530170,49.43925076,28e44c1f83db2a56262e,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2903c1a3332688e35c51,-169.76609465,53.06351658,9.97155474,2903c1a3332688e35c51,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_291d9bf2140ba942ad2e,-80.05595862,0.44916759,7.89945497,291d9bf2140ba942ad2e,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_2921d496599fec505238,-27.21248342,38.72360168,409.78772031,2921d496599fec505238,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
gshhg_2.3.7_h_292ad07eafb64888a0bd,-44.24084031,-23.15686350,187.60772442,292ad07eafb64888a0bd,EPSG:6933 equal-area polygon centroid transformed to EPSG:4326,2.3.7,https://www.soest.hawaii.edu/pwessel/gshhg/gshhg-shp-2.3.7.zip,8dbbe7e071e77e9e75f2d639239099ebca8d5c16d6a07df8169729d49f15cf41
