stratum,context,combination,architecture_label_corrected,trait_name_corrected,support_tier,threshold_corrected,model,status_corrected,n_unique_islands_corrected,n_clusters_corrected,median_trials_corrected,distance_estimate_corrected,distance_se_corrected,distance_p_corrected,selfing_core_estimate_corrected,selfing_core_se_corrected,selfing_core_p_corrected,distance_q_corrected,architecture_label_original,trait_name_original,threshold_original,status_original,n_unique_islands_original,n_clusters_original,median_trials_original,distance_estimate_original,distance_se_original,distance_p_original,selfing_core_estimate_original,selfing_core_se_original,selfing_core_p_original,distance_q_original
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,44,7.0,-0.35458375653580276,0.15285264073154195,0.020353044410887082,-0.10334773061572111,0.14050542413221387,0.4620090812490488,0.047490436958736525,butterfly_associated_deep_tube,tube_depth_class,50,fit,192,44,7.0,-0.2636237982157459,0.1125460456164136,0.0191620195852651,-0.1241938769875483,0.1372794030608845,0.3656351456093858,0.0670670685484278
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,260,54,10.0,-0.2979040591995794,0.08721898898174318,0.0006364465671608098,-0.17143089925227262,0.18351829072054548,0.35023414520474644,0.0029700839800837786,butterfly_associated_form,floral_form,50,fit,260,54,10.0,-0.2215979976483577,0.0917541568351067,0.0157296976588681,-0.1971927716167991,0.1837527931483445,0.2832075759076897,0.0670670685484278
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,44,7.0,0.15922207886786754,0.13489227749125324,0.2378552065172485,0.040607537715617203,0.18274207866666173,0.8241486189942221,0.3027248082946799,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,192,44,7.0,0.108626550283704,0.1455129169796747,0.4553606271002721,0.053971450895234,0.1811768221503934,0.7657842248824629,0.5312540649503176
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,260,54,10.0,-0.11421990828161577,0.05923278164872403,0.05381501922310194,0.09300822063574854,0.0693013394273076,0.17956875261313632,0.10763003844620388,large_bee_associated_form,floral_form,50,fit,260,54,10.0,-0.0891669709947924,0.0457143908389377,0.0511138141540287,0.082927545569134,0.0704375687789115,0.239067880242883,0.1192655663594004
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,201,43,7.0,-0.37201352540669674,0.23035616847785337,0.10632168190623933,,,,0.17965758530584708,butterfly_associated_deep_tube,tube_depth_class,50,fit,201,43,7.0,-0.2706684712967955,0.2211974540497345,0.2210839364892291,,,,0.3095175110849208
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,294,57,5.0,-0.26477565263176484,0.06999250472550116,0.00015500274441287117,,,,0.0010850192108900981,butterfly_associated_form,floral_form,50,fit,294,57,5.0,-0.2038815790589792,0.0584788419036042,0.0004895388153846,,,,0.0034267717076926
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,201,43,7.0,-0.2886142792821214,0.06632517123599257,1.3520656305052625e-05,,,,0.00018928918827073674,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,201,43,7.0,-0.2716040563153154,0.068155241556584,6.745753541354136e-05,,,,0.0009444054957895
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,294,57,5.0,-0.04883293625854812,0.03615329324905643,0.17678549765077478,,,,0.24749969671108468,large_bee_associated_form,floral_form,50,fit,294,57,5.0,-0.0542687874233983,0.0339851548914255,0.110301818692564,,,,0.1930281827119871
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,210,43,5.0,0.14142949954657277,0.165982500724588,0.39417259949901934,,,,0.42449356869125154,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,210,43,5.0,0.0758400926658596,0.1422229084296767,0.5938618639514383,,,,0.625433319315655
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,305,58,5.0,0.13578813704797116,0.08627105583494174,0.11549416198233026,,,,0.17965758530584708,bird_associated_form,floral_form,50,fit,305,58,5.0,0.1085487858677422,0.0735263643786529,0.1398567535951349,,,,0.2175549500368766
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,210,43,5.0,0.053668820768905556,0.15893992782813202,0.7356138983974381,,,,0.7356138983974381,butterfly_associated_deep_tube,tube_depth_class,50,fit,210,43,5.0,0.0687329128740489,0.1407986677261544,0.625433319315655,,,,0.625433319315655
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,305,58,5.0,-0.22927872146302186,0.08270119712142751,0.00556489080665936,,,,0.01947711782330776,butterfly_associated_form,floral_form,50,fit,305,58,5.0,-0.1818094805383172,0.0774966301228599,0.0189745398372635,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,200,46,7.0,0.1187331674424544,0.1499748996453989,0.4285432467842294,,,,0.4999671212482677
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,271,55,9.0,-0.19075343353792257,0.0732180585790907,0.009179960906820411,,,,0.025703890539097152,bird_associated_form,floral_form,50,fit,271,55,9.0,-0.1395436922301903,0.0790218464753248,0.0774147219282676,,,,0.1548294438565352
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,200,46,7.0,-0.35809156706396833,0.15237524510684006,0.0187701870051048,,,,0.0437971030119112,butterfly_associated_deep_tube,tube_depth_class,50,fit,200,46,7.0,-0.2686517066317441,0.1142966538058174,0.0187493440270779,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,271,55,9.0,-0.31046615180782267,0.093631278878032,0.0009136877949131582,,,,0.004263876376261405,butterfly_associated_form,floral_form,50,fit,271,55,9.0,-0.2334353505973186,0.0969114781490879,0.0160073368483153,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,200,46,7.0,0.1187331674424544,0.1499748996453989,0.4285432467842294,,,,0.4999671212482677
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,271,55,9.0,-0.10741859002428081,0.06022635103886513,0.07449173579216894,,,,0.1489834715843379,large_bee_associated_form,floral_form,50,fit,271,55,9.0,-0.0837363994313468,0.0471518936360058,0.0757516682099176,,,,0.1548294438565352
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,199,43,7.0,-0.35178856675832826,0.2295455326737587,0.12538831511960383,-0.08128647209783191,0.31798828279767716,0.7982386704200233,0.19504849018605042,butterfly_associated_deep_tube,tube_depth_class,30,fit,199,43,7.0,-0.2476779749760398,0.2194534255596047,0.2590611511861735,-0.113476072652547,0.319731386834932,0.7226565335864894,0.362685611660643
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,289,56,6.0,-0.2633587932737633,0.06621466578070974,6.968803127882929e-05,0.0030093856125190666,0.1415407738106651,0.9830369627298045,0.000487816218951805,butterfly_associated_form,floral_form,30,fit,289,56,6.0,-0.2018606534196569,0.0543730139956835,0.0002052095461308,-0.0163073937514217,0.1457809382874733,0.9109325745002096,0.0014364668229156
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,199,43,7.0,-0.27050585591102183,0.06558615007231791,3.7164486585334984e-05,-0.16830466872001326,0.08918482862438161,0.059140877830549665,0.000487816218951805,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,199,43,7.0,-0.2550537143016771,0.0684125344632412,0.0001928735172654,-0.1807295488503489,0.0895941559936555,0.0436743929910719,0.0014364668229156
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,289,56,6.0,-0.03552316863644766,0.032849195251991495,0.27951855989190416,-0.1657543057105493,0.09738337669855508,0.08874035733753965,0.32610498654055486,large_bee_associated_form,floral_form,30,fit,289,56,6.0,-0.042751463062395,0.0323250198467604,0.1859849882480255,-0.1640950842015559,0.0978148945582756,0.0934235809852359,0.2893099817191508
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,204,42,5.0,0.13493535334952667,0.1681219011850432,0.42220350787016325,0.15224587943929463,0.12393364442459666,0.21927931731371753,0.45468070078325273,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,204,42,5.0,0.0689478618047748,0.1449376018206197,0.6342829854945844,0.1585403838537539,0.1209128375389829,0.1897916793415865,0.6342829854945844
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,299,56,6.0,0.1413979525130844,0.08305378242677296,0.08866418640053073,-0.1356860966201599,0.1086872602036014,0.21188150742455955,0.15516232620092876,bird_associated_form,floral_form,30,fit,299,56,6.0,0.1134552787985327,0.0704350141461689,0.1072277847980304,-0.1288465470682924,0.1115701836489951,0.2481528838017871,0.1876486233965533
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,204,42,5.0,0.09120059762524413,0.15633683046645824,0.5596512194468586,-0.6680291874438238,0.1465205299574235,5.132751951288975e-06,0.5596512194468586,butterfly_associated_deep_tube,tube_depth_class,30,fit,204,42,5.0,0.0973758453835729,0.1454846821940311,0.5032912052958508,-0.6664552868562836,0.1469436961722472,5.748172173954638e-06,0.5420059133955316
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,299,56,6.0,-0.2207113957907998,0.08319286046664333,0.007977777708924702,-0.14524286396591757,0.09869648640953328,0.1411258742767408,0.022337777584989164,butterfly_associated_form,floral_form,30,fit,299,56,6.0,-0.1735744373146728,0.0785631126883895,0.027149399785958,-0.1557818163424329,0.1010214121359258,0.1230572399976066,0.0760183194006824
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,44,7.0,0.15922207886786754,0.13489227749125324,0.2378552065172485,0.040607537715617203,0.18274207866666173,0.8241486189942221,0.3027248082946799,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,192,44,7.0,0.108626550283704,0.1455129169796747,0.4553606271002721,0.053971450895234,0.1811768221503934,0.7657842248824629,0.5312540649503176
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,260,54,10.0,-0.18181220726927627,0.0673165859403417,0.006916188658143095,-0.11902547467376134,0.153438823811382,0.43791467370852166,0.022337777584989164,bird_associated_form,floral_form,30,fit,260,54,10.0,-0.1310471195943847,0.0747015188762981,0.0793831392868505,-0.1385491656950934,0.1532208007135599,0.3658654248461285,0.158766278573701
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,44,7.0,-0.35458375653580276,0.15285264073154195,0.020353044410887082,-0.10334773061572111,0.14050542413221387,0.4620090812490488,0.047490436958736525,butterfly_associated_deep_tube,tube_depth_class,30,fit,192,44,7.0,-0.2636237982157459,0.1125460456164136,0.0191620195852651,-0.1241938769875483,0.1372794030608845,0.3656351456093858,0.0670670685484278
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,260,54,10.0,-0.2979040591995794,0.08721898898174318,0.0006364465671608098,-0.17143089925227262,0.18351829072054548,0.35023414520474644,0.0029700839800837786,butterfly_associated_form,floral_form,30,fit,260,54,10.0,-0.2215979976483577,0.0917541568351067,0.0157296976588681,-0.1971927716167991,0.1837527931483445,0.2832075759076897,0.0670670685484278
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,44,7.0,0.15922207886786754,0.13489227749125324,0.2378552065172485,0.040607537715617203,0.18274207866666173,0.8241486189942221,0.3027248082946799,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,192,44,7.0,0.108626550283704,0.1455129169796747,0.4553606271002721,0.053971450895234,0.1811768221503934,0.7657842248824629,0.5312540649503176
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,260,54,10.0,-0.11421990828161577,0.05923278164872403,0.05381501922310194,0.09300822063574854,0.0693013394273076,0.17956875261313632,0.10763003844620388,large_bee_associated_form,floral_form,30,fit,260,54,10.0,-0.0891669709947924,0.0457143908389377,0.0511138141540287,0.082927545569134,0.0704375687789115,0.239067880242883,0.1192655663594004
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,201,43,7.0,-0.37201352540669674,0.23035616847785337,0.10632168190623933,,,,0.17965758530584708,butterfly_associated_deep_tube,tube_depth_class,30,fit,201,43,7.0,-0.2706684712967955,0.2211974540497345,0.2210839364892291,,,,0.3095175110849208
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,294,57,5.0,-0.26477565263176484,0.06999250472550116,0.00015500274441287117,,,,0.0010850192108900981,butterfly_associated_form,floral_form,30,fit,294,57,5.0,-0.2038815790589792,0.0584788419036042,0.0004895388153846,,,,0.0034267717076926
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,201,43,7.0,-0.2886142792821214,0.06632517123599257,1.3520656305052625e-05,,,,0.00018928918827073674,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,201,43,7.0,-0.2716040563153154,0.068155241556584,6.745753541354136e-05,,,,0.0009444054957895
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,294,57,5.0,-0.04883293625854812,0.03615329324905643,0.17678549765077478,,,,0.24749969671108468,large_bee_associated_form,floral_form,30,fit,294,57,5.0,-0.0542687874233983,0.0339851548914255,0.110301818692564,,,,0.1930281827119871
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,210,43,5.0,0.14142949954657277,0.165982500724588,0.39417259949901934,,,,0.42449356869125154,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,210,43,5.0,0.0758400926658596,0.1422229084296767,0.5938618639514383,,,,0.625433319315655
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,305,58,5.0,0.13578813704797116,0.08627105583494174,0.11549416198233026,,,,0.17965758530584708,bird_associated_form,floral_form,30,fit,305,58,5.0,0.1085487858677422,0.0735263643786529,0.1398567535951349,,,,0.2175549500368766
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,210,43,5.0,0.053668820768905556,0.15893992782813202,0.7356138983974381,,,,0.7356138983974381,butterfly_associated_deep_tube,tube_depth_class,30,fit,210,43,5.0,0.0687329128740489,0.1407986677261544,0.625433319315655,,,,0.625433319315655
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,305,58,5.0,-0.22927872146302186,0.08270119712142751,0.00556489080665936,,,,0.01947711782330776,butterfly_associated_form,floral_form,30,fit,305,58,5.0,-0.1818094805383172,0.0774966301228599,0.0189745398372635,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,200,46,7.0,0.1187331674424544,0.1499748996453989,0.4285432467842294,,,,0.4999671212482677
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,271,55,9.0,-0.19075343353792257,0.0732180585790907,0.009179960906820411,,,,0.025703890539097152,bird_associated_form,floral_form,30,fit,271,55,9.0,-0.1395436922301903,0.0790218464753248,0.0774147219282676,,,,0.1548294438565352
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,200,46,7.0,-0.35809156706396833,0.15237524510684006,0.0187701870051048,,,,0.0437971030119112,butterfly_associated_deep_tube,tube_depth_class,30,fit,200,46,7.0,-0.2686517066317441,0.1142966538058174,0.0187493440270779,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,271,55,9.0,-0.31046615180782267,0.093631278878032,0.0009136877949131582,,,,0.004263876376261405,butterfly_associated_form,floral_form,30,fit,271,55,9.0,-0.2334353505973186,0.0969114781490879,0.0160073368483153,,,,0.0531287115443379
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,200,46,7.0,0.1187331674424544,0.1499748996453989,0.4285432467842294,,,,0.4999671212482677
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,271,55,9.0,-0.10741859002428081,0.06022635103886513,0.07449173579216894,,,,0.1489834715843379,large_bee_associated_form,floral_form,30,fit,271,55,9.0,-0.0837363994313468,0.0471518936360058,0.0757516682099176,,,,0.1548294438565352
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1753,84,17.0,-0.046014998875825525,0.03621858134705573,0.20391354879085175,-0.13615998674781682,0.05279821458974007,0.009912269597835073,0.4757982805119874,butterfly_associated_deep_tube,tube_depth_class,50,fit,1754,84,17.0,-0.0574239521033272,0.0356883473789072,0.1076077569754615,-0.1359849374631991,0.0520303258387844,0.0089601531441181,0.3013017195312922
all_observed,northern_midlatitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1780,83,25.0,-0.024275635661279993,0.03145867719217753,0.44031144315426257,-0.04687293065479581,0.045263271851523526,0.30040646244087194,0.6849289115732974,butterfly_associated_form,floral_form,50,fit,1781,83,25.0,-0.0231702280650959,0.0315393986503579,0.4625563707002427,-0.0480153301428017,0.0449365623709928,0.2852888777835499,0.7195321322003775
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1753,84,17.0,-0.007573285917909456,0.027370229656591954,0.7820120606666663,-0.14322059874136017,0.040158001438185625,0.00036188093120487154,0.9039834019550888,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,1754,84,17.0,-0.0163608780012859,0.0267626002395152,0.5409787203108573,-0.1430748620895946,0.0400695625433121,0.0003560802202872,0.7573702084352002
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1780,83,25.0,-0.03291839288540403,0.016721795991809875,0.04899996837068249,-0.0368521225645642,0.037586964313937966,0.3268642569616245,0.22866651906318494,large_bee_associated_form,floral_form,50,fit,1781,83,25.0,-0.0266081542075203,0.0141411275322762,0.0598883414817156,-0.0395747468525244,0.0393584062392814,0.3146577467251831,0.2245277573233773
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1728,83,16.0,-0.056381075524350566,0.026851033131358466,0.03574881072462366,0.08972899728545441,0.04751742859605936,0.058980500853186096,0.22866651906318494,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,1729,83,16.0,-0.0563827863412877,0.0247948701557185,0.0229678013617235,0.0881869884240012,0.0476398235780062,0.0641524176208893,0.1607746095320646
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1800,83,26.0,-0.0014047674442660418,0.034967571334927866,0.9679548565513922,-0.02413870936126869,0.048988002663951556,0.6221911039250163,0.9679548565513922,bird_associated_form,floral_form,50,fit,1801,83,26.0,-0.0079994803819025,0.0307121621191036,0.7945041786809338,-0.0230450247651141,0.0490421895160337,0.6384250087219314,0.8556198847333133
