stratum,context,combination,architecture_label,trait_name,support_tier,threshold,model,status,n_unique_islands,n_clusters,median_trials,distance_estimate,distance_se,distance_p,selfing_core_estimate,selfing_core_se,selfing_core_p,distance_q
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,271,55,9.0,-0.10741859002428081,0.06022635103886513,0.07449173579216894,,,,0.1489834715843379
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,260,54,10.0,-0.11421990828161577,0.05923278164872403,0.05381501922310194,0.09300822063574854,0.0693013394273076,0.17956875261313632,0.10763003844620388
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,201,43,7.0,-0.2886142792821214,0.06632517123599257,1.3520656305052625e-05,,,,0.00018928918827073674
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,199,43,7.0,-0.27050585591102183,0.06558615007231791,3.7164486585334984e-05,-0.16830466872001326,0.08918482862438161,0.059140877830549665,0.000487816218951805
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,201,43,7.0,-0.2886142792821214,0.06632517123599257,1.3520656305052625e-05,,,,0.00018928918827073674
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,199,43,7.0,-0.27050585591102183,0.06558615007231791,3.7164486585334984e-05,-0.16830466872001326,0.08918482862438161,0.059140877830549665,0.000487816218951805
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,44,7.0,0.15922207886786754,0.13489227749125324,0.2378552065172485,0.040607537715617203,0.18274207866666173,0.8241486189942221,0.3027248082946799
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,200,46,7.0,0.16914219262676822,0.14001450504369398,0.22703443166712564,,,,0.2648735036116466
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,44,7.0,0.15922207886786754,0.13489227749125324,0.2378552065172485,0.040607537715617203,0.18274207866666173,0.8241486189942221,0.3027248082946799
all_observed,tropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,850,100,4.0,-0.03133368970260479,0.039251494813248994,0.42470792660958945,,,,0.737344402562408
all_observed,tropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,814,98,4.0,-0.022546971265388766,0.03737779091128929,0.5463634080385184,-0.055334624771209956,0.06160571184449092,0.36907569404351065,0.6953716102308415
all_observed,tropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,850,100,4.0,-0.03133368970260479,0.039251494813248994,0.42470792660958945,,,,0.737344402562408
all_observed,tropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,814,98,4.0,-0.022546971265388766,0.03737779091128929,0.5463634080385184,-0.055334624771209956,0.06160571184449092,0.36907569404351065,0.6953716102308415
all_observed,tropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,964,101,5.0,-0.1164360785456971,0.04849563408830841,0.016352123000353127,,,,0.11446486100247188
all_observed,tropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,900,100,6.0,-0.12284226003043328,0.049208891112557156,0.012548127977617538,0.030975678572082554,0.0583231351494102,0.5953463774500931,0.10561926661691637
all_observed,tropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,964,101,5.0,-0.1164360785456971,0.04849563408830841,0.016352123000353127,,,,0.11446486100247188
all_observed,tropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,900,100,6.0,-0.12284226003043328,0.049208891112557156,0.012548127977617538,0.030975678572082554,0.0583231351494102,0.5953463774500931,0.10561926661691637
all_observed,tropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,843,103,4.0,-0.015504149905268369,0.03103121262538736,0.6173350593016422,,,,0.8642690830222991
all_observed,tropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,804,99,4.0,-0.025205993168975302,0.03274240712710316,0.4414024466986467,0.041451004004521785,0.04104048948733716,0.3124940103253372,0.6850916513672995
all_observed,tropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,843,103,4.0,-0.015504149905268369,0.03103121262538736,0.6173350593016422,,,,0.8642690830222991
all_observed,tropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,804,99,4.0,-0.025205993168975302,0.03274240712710316,0.4414024466986467,0.041451004004521785,0.04104048948733716,0.3124940103253372,0.6850916513672995
all_observed,tropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,979,99,5.0,-0.039400175900101225,0.03883547144508883,0.31032470213095237,,,,0.7240909716388888
all_observed,tropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,902,98,6.0,-0.04629567904092491,0.041899863267518954,0.26919754307209665,0.047456049183425275,0.039950490438387214,0.23488403779323397,0.6850916513672995
all_observed,tropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,979,99,5.0,-0.039400175900101225,0.03883547144508883,0.31032470213095237,,,,0.7240909716388888
all_observed,tropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,902,98,6.0,-0.04629567904092491,0.041899863267518954,0.26919754307209665,0.047456049183425275,0.039950490438387214,0.23488403779323397,0.6850916513672995
all_observed,tropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1020,103,6.0,0.049995948705583326,0.049140114126157826,0.30895547356577174,,,,0.7240909716388888
all_observed,tropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,944,102,7.0,0.013102497554230652,0.04851690820155826,0.7871137563116214,0.2070788056640992,0.05473500013405456,0.0001547640576261594,0.9182993823635583
all_observed,tropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1020,103,6.0,0.049995948705583326,0.049140114126157826,0.30895547356577174,,,,0.7240909716388888
all_observed,tropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,944,102,7.0,0.013102497554230652,0.04851690820155826,0.7871137563116214,0.2070788056640992,0.05473500013405456,0.0001547640576261594,0.9182993823635583
all_observed,tropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,980,100,5.0,0.02310094077486996,0.03226503442242089,0.4740071159329765,,,,0.737344402562408
all_observed,tropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,903,99,6.0,0.024641889384412904,0.03283045225355263,0.4529053048675656,-0.01897955959146347,0.03509537213863064,0.5886457897366908,0.6850916513672995
all_observed,tropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,980,100,5.0,0.02310094077486996,0.03226503442242089,0.4740071159329765,,,,0.737344402562408
all_observed,tropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,903,99,6.0,0.024641889384412904,0.03283045225355263,0.4529053048675656,-0.01897955959146347,0.03509537213863064,0.5886457897366908,0.6850916513672995
all_observed,tropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,850,100,4.0,-0.030675323547143085,0.04011225345321423,0.44442818125734196,,,,0.737344402562408
all_observed,tropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,814,98,4.0,0.002729662940573363,0.038117006348764984,0.9429101078333518,-0.19812476289553294,0.055584579230217555,0.00036471224673979803,0.9430755166704964
all_observed,tropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,850,100,4.0,-0.030675323547143085,0.04011225345321423,0.44442818125734196,,,,0.737344402562408
all_observed,tropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,814,98,4.0,0.002729662940573363,0.038117006348764984,0.9429101078333518,-0.19812476289553294,0.055584579230217555,0.00036471224673979803,0.9430755166704964
all_observed,tropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,964,101,5.0,-0.0918090758694654,0.032938344801778714,0.005314911398550293,,,,0.0744087595797041
all_observed,tropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,900,100,6.0,-0.0670316293734228,0.034817145514088425,0.05419837699637352,-0.14431959147303275,0.048563683662301536,0.0029609846452992145,0.25292575931640976
all_observed,tropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,964,101,5.0,-0.0918090758694654,0.032938344801778714,0.005314911398550293,,,,0.0744087595797041
all_observed,tropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,900,100,6.0,-0.0670316293734228,0.034817145514088425,0.05419837699637352,-0.14431959147303275,0.048563683662301536,0.0029609846452992145,0.25292575931640976
all_observed,tropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,979,99,5.0,-0.009413078807743003,0.03802613790940705,0.8044885353983793,,,,0.9622612047803901
all_observed,tropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,902,98,6.0,0.002851390999678849,0.039932712431030776,0.9430755166704965,-0.032924147454133745,0.060920708294773585,0.5888918193888298,0.9430755166704964
all_observed,tropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,979,99,5.0,-0.009413078807743003,0.03802613790940705,0.8044885353983793,,,,0.9622612047803901
all_observed,tropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,902,98,6.0,0.002851390999678849,0.039932712431030776,0.9430755166704965,-0.032924147454133745,0.060920708294773585,0.5888918193888298,0.9430755166704964
all_observed,tropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1020,103,6.0,0.002685887605680004,0.056764633441602694,0.9622612047803901,,,,0.9622612047803901
all_observed,tropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,944,102,7.0,-0.03857806151040942,0.05580177264989247,0.4893511795480711,0.23360435491389775,0.04448869566927293,1.5138254097912114e-07,0.6850916513672995
all_observed,tropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1020,103,6.0,0.002685887605680004,0.056764633441602694,0.9622612047803901,,,,0.9622612047803901
all_observed,tropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,944,102,7.0,-0.03857806151040942,0.05580177264989247,0.4893511795480711,0.23360435491389775,0.04448869566927293,1.5138254097912114e-07,0.6850916513672995
all_observed,tropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,843,103,4.0,-0.087190142070033,0.04165630579704311,0.036341667641981976,,,,0.1695944489959159
all_observed,tropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,804,99,4.0,-0.05270826440497636,0.04336506684728636,0.2241928033445115,-0.17566381978098958,0.04297468585484684,4.35837233901035e-05,0.6850916513672995
all_observed,tropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,843,103,4.0,-0.087190142070033,0.04165630579704311,0.036341667641981976,,,,0.1695944489959159
all_observed,tropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,804,99,4.0,-0.05270826440497636,0.04336506684728636,0.2241928033445115,-0.17566381978098958,0.04297468585484684,4.35837233901035e-05,0.6850916513672995
all_observed,tropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,964,101,5.0,0.008264276118418512,0.04496334942203478,0.854170138131081,,,,0.9622612047803901
all_observed,tropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,900,100,6.0,0.03898794290089994,0.045011091542906036,0.38638858905268814,-0.18385855950890984,0.05318984925729079,0.0005469397877697165,0.6850916513672995
all_observed,tropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,964,101,5.0,0.008264276118418512,0.04496334942203478,0.854170138131081,,,,0.9622612047803901
all_observed,tropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,900,100,6.0,0.03898794290089994,0.045011091542906036,0.38638858905268814,-0.18385855950890984,0.05318984925729079,0.0005469397877697165,0.6850916513672995
all_observed,tropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,980,100,5.0,0.06175047261325517,0.03407796517178457,0.06998075694001955,,,,0.24493264929006844
all_observed,tropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,903,99,6.0,0.08385979289711254,0.03450667165721603,0.015088466659559482,-0.12580112630052476,0.04380934994053526,0.004084527284724887,0.10561926661691637
all_observed,tropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,980,100,5.0,0.06175047261325517,0.03407796517178457,0.06998075694001955,,,,0.24493264929006844
all_observed,tropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,903,99,6.0,0.08385979289711254,0.03450667165721603,0.015088466659559482,-0.12580112630052476,0.04380934994053526,0.004084527284724887,0.10561926661691637
all_observed,tropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1020,103,6.0,0.002685887605680004,0.056764633441602694,0.9622612047803901,,,,0.9622612047803901
all_observed,tropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,944,102,7.0,-0.03857806151040942,0.05580177264989247,0.4893511795480711,0.23360435491389775,0.04448869566927293,1.5138254097912114e-07,0.6850916513672995
all_observed,tropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1020,103,6.0,0.002685887605680004,0.056764633441602694,0.9622612047803901,,,,0.9622612047803901
all_observed,tropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,944,102,7.0,-0.03857806151040942,0.05580177264989247,0.4893511795480711,0.23360435491389775,0.04448869566927293,1.5138254097912114e-07,0.6850916513672995
all_observed,southern_extratropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,207,38,5.0,0.07149999352235831,0.03290607688651445,0.029791552962570318,,,,0.07290332251806424
all_observed,southern_extratropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,201,38,6.0,0.08655147431522242,0.037146515079230814,0.01980601711624032,-0.08562246357112269,0.10778369094805713,0.4269674665310556,0.04621403993789408
all_observed,southern_extratropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,207,38,5.0,0.07149999352235831,0.03290607688651445,0.029791552962570318,,,,0.07290332251806424
all_observed,southern_extratropical,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,201,38,6.0,0.08655147431522242,0.037146515079230814,0.01980601711624032,-0.08562246357112269,0.10778369094805713,0.4269674665310556,0.04621403993789408
all_observed,southern_extratropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,190,35,11.0,-0.09961615906462151,0.03635652774047363,0.006144292217296488,,,,0.027641292618986193
all_observed,southern_extratropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,185,35,11.0,-0.06714138395926614,0.04035396846063814,0.09615016868482855,-0.21137407164379152,0.09639099794921056,0.028315891424820272,0.16826279519844997
all_observed,southern_extratropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,190,35,11.0,-0.09961615906462151,0.03635652774047363,0.006144292217296488,,,,0.027641292618986193
all_observed,southern_extratropical,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,185,35,11.0,-0.06714138395926614,0.04035396846063814,0.09615016868482855,-0.21137407164379152,0.09639099794921056,0.028315891424820272,0.16826279519844997
all_observed,southern_extratropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,185,37,6.0,-0.1176685365945962,0.05462924739848475,0.031244281079170384,,,,0.07290332251806424
all_observed,southern_extratropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,183,37,6.0,-0.07705003003192268,0.041188603826572696,0.06139169578987928,-0.2313329093220755,0.06584153160696748,0.0004422775855009597,0.12278339157975857
all_observed,southern_extratropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,185,37,6.0,-0.1176685365945962,0.05462924739848475,0.031244281079170384,,,,0.07290332251806424
all_observed,southern_extratropical,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,183,37,6.0,-0.07705003003192268,0.041188603826572696,0.06139169578987928,-0.2313329093220755,0.06584153160696748,0.0004422775855009597,0.12278339157975857
all_observed,southern_extratropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,179,36,5.0,0.20287220332763298,0.05187609370927189,9.202634916373405e-05,,,,0.0006441844441461384
all_observed,southern_extratropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,179,36,5.0,0.2248544175788724,0.05142202275761124,1.2270466843672626e-05,-0.15434346169563362,0.1271662762326506,0.2248570407706555,0.00017178653581141677
all_observed,southern_extratropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,179,36,5.0,0.20287220332763298,0.05187609370927189,9.202634916373405e-05,,,,0.0006441844441461384
all_observed,southern_extratropical,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,179,36,5.0,0.2248544175788724,0.05142202275761124,1.2270466843672626e-05,-0.15434346169563362,0.1271662762326506,0.2248570407706555,0.00017178653581141677
all_observed,southern_extratropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,176,34,8.0,0.19424675850150885,0.07312350390680698,0.007897512176853198,,,,0.027641292618986193
all_observed,southern_extratropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,176,34,8.0,0.19899961483863066,0.08364150845587885,0.017350406920628097,-0.030622719725463377,0.20696076431226657,0.882371266257558,0.04621403993789408
all_observed,southern_extratropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,176,34,8.0,0.19424675850150885,0.07312350390680698,0.007897512176853198,,,,0.027641292618986193
all_observed,southern_extratropical,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,176,34,8.0,0.19899961483863066,0.08364150845587885,0.017350406920628097,-0.030622719725463377,0.20696076431226657,0.882371266257558,0.04621403993789408
all_observed,southern_extratropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,175,36,4.0,-0.020439614742218948,0.047634511674880815,0.6678558636404825,,,,0.6859186574454501
all_observed,southern_extratropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,175,36,4.0,-0.009383356527387032,0.0486344208406961,0.8470086735555654,-0.06322958822400526,0.16043606964814716,0.6934992355891343,0.8470086735555654
all_observed,southern_extratropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,175,36,4.0,-0.020439614742218948,0.047634511674880815,0.6678558636404825,,,,0.6859186574454501
all_observed,southern_extratropical,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,175,36,4.0,-0.009383356527387032,0.0486344208406961,0.8470086735555654,-0.06322958822400526,0.16043606964814716,0.6934992355891343,0.8470086735555654
all_observed,southern_extratropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,207,38,5.0,-0.07072113609847902,0.061356944633838874,0.24906709606094635,,,,0.3874377049836943
all_observed,southern_extratropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,201,38,6.0,-0.024846515573882316,0.05525783629404062,0.6529650547139607,-0.30283598056133476,0.07773719730309606,9.794057425777049e-05,0.7617925638329542
all_observed,southern_extratropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,207,38,5.0,-0.07072113609847902,0.061356944633838874,0.24906709606094635,,,,0.3874377049836943
all_observed,southern_extratropical,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,201,38,6.0,-0.024846515573882316,0.05525783629404062,0.6529650547139607,-0.30283598056133476,0.07773719730309606,9.794057425777049e-05,0.7617925638329542
all_observed,southern_extratropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,190,35,11.0,-0.16143367818480786,0.039464004724961164,4.301542666208273e-05,,,,0.0006022159732691583
all_observed,southern_extratropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,185,35,11.0,-0.11281285910518088,0.04111253759744768,0.00606952863524565,-0.328013985009425,0.10260485565854092,0.0013892940058754066,0.021243350223359773
all_observed,southern_extratropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,190,35,11.0,-0.16143367818480786,0.039464004724961164,4.301542666208273e-05,,,,0.0006022159732691583
all_observed,southern_extratropical,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,185,35,11.0,-0.11281285910518088,0.04111253759744768,0.00606952863524565,-0.328013985009425,0.10260485565854092,0.0013892940058754066,0.021243350223359773
all_observed,southern_extratropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,179,36,5.0,0.09061051993817693,0.11400204308292017,0.4267211953094738,,,,0.5430997031211485
all_observed,southern_extratropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,179,36,5.0,0.10626104077382822,0.11812811991866139,0.3683647762804657,-0.1281437205614493,0.202267213532449,0.5263831658612643,0.5730118742140577
all_observed,southern_extratropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,179,36,5.0,0.09061051993817693,0.11400204308292017,0.4267211953094738,,,,0.5430997031211485
all_observed,southern_extratropical,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,179,36,5.0,0.10626104077382822,0.11812811991866139,0.3683647762804657,-0.1281437205614493,0.202267213532449,0.5263831658612643,0.5730118742140577
all_observed,southern_extratropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,176,34,8.0,0.14405532559403417,0.07129944787917063,0.04333912093232274,,,,0.0758434616315648
all_observed,southern_extratropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,176,34,8.0,0.18323861641650827,0.06495842764259457,0.004789513171281776,-0.2550200590203393,0.13567712036224544,0.06016126264561903,0.021243350223359773
all_observed,southern_extratropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,176,34,8.0,0.14405532559403417,0.07129944787917063,0.04333912093232274,,,,0.0758434616315648
all_observed,southern_extratropical,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,176,34,8.0,0.18323861641650827,0.06495842764259457,0.004789513171281776,-0.2550200590203393,0.13567712036224544,0.06016126264561903,0.021243350223359773
all_observed,southern_extratropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,185,37,6.0,0.0226359783955581,0.055974240241708974,0.6859186574454501,,,,0.6859186574454501
all_observed,southern_extratropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,183,37,6.0,0.04042385600473197,0.057640962637889724,0.483113119424652,-0.11153483124627367,0.09640121485462756,0.24727818502133914,0.6763583671945128
all_observed,southern_extratropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,185,37,6.0,0.0226359783955581,0.055974240241708974,0.6859186574454501,,,,0.6859186574454501
