island_id,spherical_coast_distance_km,seconds,island_segment_count
gshhg_2.3.7_h_00023f21c9ae29ba9333,0.44727181389419707,0.014999999897554517,14
gshhg_2.3.7_h_00074a3acc912064c4bf,89.21099379948392,0.03100000019185245,19
gshhg_2.3.7_h_000e39dc071bd22827fb,499.12656884021675,0.0,9
gshhg_2.3.7_h_0010c238cf32f48b65ca,9.97071618342422,0.031999999890103936,19
gshhg_2.3.7_h_0011efd67eabf522f02d,145.52196680943183,0.01500000013038516,19
gshhg_2.3.7_h_00186cf4165ed6a28313,4.577654952200001,0.0,11
gshhg_2.3.7_h_0022f61c3ef3c05259ad,1.4622676366469725,0.031999999890103936,26
gshhg_2.3.7_h_002893e630d2178c41ab,1045.8786885067407,0.014999999897554517,11
gshhg_2.3.7_h_002bdfa9ccc16d7aa8ce,16.041335268130503,0.0,10
gshhg_2.3.7_h_002f8f7df1297d2283b4,40.57013946393443,0.03100000019185245,18
gshhg_2.3.7_h_003be0507f772932109f,219.67425169252357,0.031999999890103936,40
gshhg_2.3.7_h_0049a8b24518fbc34d51,1.1734676810140547,0.030999999959021807,19
gshhg_2.3.7_h_004ad917629fdd5abe7e,0.6355694442393238,0.0,13
gshhg_2.3.7_h_00524b5bdac8c50ab8ee,0.6486010283245488,0.01600000006146729,8
gshhg_2.3.7_h_005581d54c1eb248551b,2.7969629737641175,0.014999999897554517,32
gshhg_2.3.7_h_0059cfe5da0cdaa5f7c4,45.70131708068945,0.07800000021234155,213
gshhg_2.3.7_h_00647303e0fd25d47112,1042.2937537813557,0.015999999828636646,15
gshhg_2.3.7_h_006a21fa968b88c1a1eb,22.915598736072393,0.01600000006146729,23
gshhg_2.3.7_h_007148e460fe928630fb,115.94260152295473,0.014999999897554517,9
gshhg_2.3.7_h_00767d0397a05e924716,1.7456450219239692,0.03100000019185245,47
gshhg_2.3.7_h_0078d2a192b51b88ac7c,940.8010799109925,0.015999999828636646,32
gshhg_2.3.7_h_008b2aa7a9a2249b4c28,49.92724505084258,0.01600000006146729,19
gshhg_2.3.7_h_0093dfa164df11909773,767.9418306658185,0.01500000013038516,34
gshhg_2.3.7_h_009d3ad64db6a0ebaf19,0.09107366914404977,0.04699999978765845,55
gshhg_2.3.7_h_00a67a6665b912b07888,73.59826348757072,0.01600000006146729,34
gshhg_2.3.7_h_00a68415a76a6454dce6,677.1259598823514,0.030999999959021807,13
gshhg_2.3.7_h_00a77a226f89a2e1b183,0.07198885023271358,0.01600000006146729,14
gshhg_2.3.7_h_00b3684b563ac2c3ed39,849.102715694591,0.01500000013038516,85
gshhg_2.3.7_h_00b379d004b4b050ca7f,247.5054270830347,0.06299999984912574,43
gshhg_2.3.7_h_00b59c20e2385becf361,1.5193094113150836,0.01500000013038516,29
gshhg_2.3.7_h_00bd270a444ae52c6a3e,0.09205174605033373,0.031999999890103936,63
gshhg_2.3.7_h_00bef7ba0e51a4c1c3b4,93.97415085612815,0.01500000013038516,12
gshhg_2.3.7_h_00c06aeffa4e55ceb30f,272.2171274526994,0.031999999890103936,70
gshhg_2.3.7_h_00c2fa8b68ffe1f0c680,343.6070207006978,0.014999999897554517,149
gshhg_2.3.7_h_00c7152b178c4fd545ed,590.7643620332491,0.01600000006146729,16
gshhg_2.3.7_h_00c9c5d7dcc703ac71f1,0.6816691580274438,0.01500000013038516,57
gshhg_2.3.7_h_00d5c6dac8ab9a5ee9d9,5.839556698549105,0.015999999828636646,30
gshhg_2.3.7_h_00d6a71206fc87ca1a03,1661.3089697373707,0.0,8
gshhg_2.3.7_h_00e48da2acde213efa8c,41.32189875751685,0.06300000008195639,356
gshhg_2.3.7_h_0104d53c3911fbfff117,295.1999036057745,0.030999999959021807,51
gshhg_2.3.7_h_010a41d5d870c6b5c8f8,702.5778688331278,0.01500000013038516,21
gshhg_2.3.7_h_010c7fdb977847abc475,502.02533157499533,0.06299999984912574,24
gshhg_2.3.7_h_010f5de5093b43051221,198.52245922447776,0.48400000017136335,4237
gshhg_2.3.7_h_0110cb02e532ee70eaaa,72.40547044501012,0.031999999890103936,26
gshhg_2.3.7_h_0116f4858b9ebb2ca1d1,1.3972703257462502,0.030999999959021807,90
gshhg_2.3.7_h_011d8b3dfa0ab6a9edd6,2.7707665747190307,0.26500000013038516,2400
gshhg_2.3.7_h_0131cc3476d488304772,859.4865832172262,0.031999999890103936,102
gshhg_2.3.7_h_0146278ed0d905ec1354,1241.921435443298,0.01500000013038516,24
gshhg_2.3.7_h_01499e2ddeee10b48d7b,77.38920942588764,0.015999999828636646,37
gshhg_2.3.7_h_0149f2baee666ade74c7,641.6509764589288,0.0470000000204891,99
gshhg_2.3.7_h_014cd90cee213c000ad3,14.110719989642446,0.01500000013038516,27
gshhg_2.3.7_h_01554853fed5c96187f6,527.6983077738457,0.015999999828636646,32
gshhg_2.3.7_h_015cd304395a6b3a0581,1530.2044390772694,0.06300000008195639,196
gshhg_2.3.7_h_015e888b7ce93f1206a9,0.12017152077042322,0.014999999897554517,10
gshhg_2.3.7_h_017aeb7418949bc0725e,0.909793090633212,0.03100000019185245,46
gshhg_2.3.7_h_018f0cf960c371293368,26.081409000033727,0.015999999828636646,43
gshhg_2.3.7_h_01b92cc8fdd8735a2c74,1072.1247297960754,0.03100000019185245,49
gshhg_2.3.7_h_01bb505331b2cc1d3b41,49.15241601009112,0.015999999828636646,14
gshhg_2.3.7_h_01caac6a2a4237ea3831,0.07422822595384262,0.0779999999795109,117
gshhg_2.3.7_h_01dca799722c74234132,62.53412163929049,0.03100000019185245,14
gshhg_2.3.7_h_01e1ad6289d9aab372bb,0.10615498098352635,0.031999999890103936,31
gshhg_2.3.7_h_01fcb93d7ed2c9217e67,927.9720612072092,0.030999999959021807,66
gshhg_2.3.7_h_0202a2802f2e89f1e536,107.65923823201047,0.01500000013038516,37
gshhg_2.3.7_h_02046844ddaa6d0e45b0,782.522830897138,0.0,11
gshhg_2.3.7_h_02051df4ff4dcc08331f,0.0654410110248145,0.015999999828636646,12
gshhg_2.3.7_h_02059c2aff663c2de618,1588.0416636172886,0.01600000006146729,9
gshhg_2.3.7_h_0205b3f86aa9c23b6b93,1291.9610846506223,0.01500000013038516,20
gshhg_2.3.7_h_020bcc84cdc211df435f,2.0410003371755794,0.015999999828636646,50
gshhg_2.3.7_h_020da58b569dff4e25cc,2782.573486604336,0.0470000000204891,24
gshhg_2.3.7_h_021042050c8b2bae46ca,83.33657886817427,0.01500000013038516,12
gshhg_2.3.7_h_021b9fb5024ea1e13d80,1715.9668935019,0.015999999828636646,25
gshhg_2.3.7_h_022023430766fcc855a2,1391.6750485575928,0.01600000006146729,18
gshhg_2.3.7_h_0227574d0443125a58a0,16.603478574535583,0.01500000013038516,29
gshhg_2.3.7_h_0231095415e627a5f8c7,36.276615710505894,0.015999999828636646,12
gshhg_2.3.7_h_023d75413fb276c022ac,113.27306492415335,0.030999999959021807,52
gshhg_2.3.7_h_023f63a676fed97131d2,31.667388554585926,1.0,7197
gshhg_2.3.7_h_024ee2adace737ee5446,533.5790692391739,0.03100000019185245,115
gshhg_2.3.7_h_0255c920f5cb7c9690c6,774.8120362041481,0.0,17
gshhg_2.3.7_h_025966f6c4210fb12693,4.106023710289928,0.031999999890103936,46
gshhg_2.3.7_h_0262fdaa0901ce4ada23,0.4949800252599649,0.01500000013038516,7
gshhg_2.3.7_h_026505fc6e35f10ac848,17.713545466029846,0.015999999828636646,24
gshhg_2.3.7_h_02771de1d948b896b485,55.773500490255365,0.030999999959021807,131
gshhg_2.3.7_h_02a0f8b8bb6990fbb645,1628.4087418849285,0.0,8
gshhg_2.3.7_h_02aab03897b5f4df2521,824.2807402335711,0.0470000000204891,56
gshhg_2.3.7_h_02b12f7efdcdeec8858a,0.19367141771055957,0.01600000006146729,13
gshhg_2.3.7_h_02c446c2bfc71bdffad0,21.433414512330753,0.01500000013038516,21
gshhg_2.3.7_h_02ccbf5e11a6778caec4,172.9233265149741,0.015999999828636646,21
gshhg_2.3.7_h_02cf3a4c8b8024636146,37.70780548253814,0.01600000006146729,21
gshhg_2.3.7_h_02de71f55a3822d25b6e,1431.2812231182288,0.0,10
gshhg_2.3.7_h_02e0a45f11b1ddf8ef3f,9.637652641540804,0.014999999897554517,18
gshhg_2.3.7_h_02e53066e6abb05ec83f,1471.6524615230098,0.01600000006146729,17
gshhg_2.3.7_h_02ec0e7d11cc17eafa11,3313.8190011353254,0.030999999959021807,12
gshhg_2.3.7_h_02f188c96a1aaed71218,3658.7376713291574,0.03100000019185245,14
gshhg_2.3.7_h_02fd55fda03fe9b7af6c,1.0445027668450864,0.0,8
gshhg_2.3.7_h_030103e37895b054ef8d,485.4447627583584,0.09399999980814755,54
gshhg_2.3.7_h_03036d0862a02ef10bdf,132.8462340416229,0.01600000006146729,40
gshhg_2.3.7_h_0306ca7c87687a552bbf,209.830066043218,0.01500000013038516,71
gshhg_2.3.7_h_0315c8ae2da736b4f052,1.3465146204309755,0.031999999890103936,57
gshhg_2.3.7_h_0318a79fec603ae1e308,1500.8113910831241,0.014999999897554517,10
gshhg_2.3.7_h_032249f9fc89d9e939fc,48.97292980920735,0.01600000006146729,32
gshhg_2.3.7_h_03343370b81429b45c46,1314.609436892946,0.01500000013038516,20
gshhg_2.3.7_h_03419a441aa4bda43d3a,0.7582009986969368,0.015999999828636646,18
gshhg_2.3.7_h_036a86a59df3dd5aa9eb,46.41521223310785,0.0940000000409782,627
gshhg_2.3.7_h_036db95694a3b5b4e300,48.72341978443471,0.01500000013038516,11
gshhg_2.3.7_h_036f307dd8ba1a4d9c72,2.918045274885904,0.015999999828636646,8
gshhg_2.3.7_h_03702ad411764d62ed3f,25.34066709528139,0.03100000019185245,19
gshhg_2.3.7_h_0372b83529ba0c2cab22,0.11359337519149115,0.015999999828636646,21
gshhg_2.3.7_h_037d9cbb6e2708c2f88a,5.305215896353445,0.030999999959021807,140
gshhg_2.3.7_h_0386636f7292966dd959,264.8585186171789,0.0470000000204891,117
gshhg_2.3.7_h_039135a86f40a83da738,63.31250434529033,0.01500000013038516,53
gshhg_2.3.7_h_03934d48f6d70caea85e,546.0366864280654,0.031999999890103936,10
gshhg_2.3.7_h_03a15d5d7bb5319b6adf,483.69721483170787,0.2809999999590218,1928
gshhg_2.3.7_h_03a7dad5ebad7ae82143,276.33604521577143,0.0470000000204891,22
