candidate_id,accepted_species,axis,trait_name,raw_value,normalized_value,evidence_quality,evidence_scope,source_group,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,name_resolution_lineage,name_match_method,matched_page_name,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,evidence_status,content_sha256,content_sha256_basis,retrieved_at_utc,query,search_rank,inference_rule
7491f6286c21fbfb7a530e5e,Paramollugo nudicaulis,floral_structural_complexity,flower_size_class,3-4 mm,very_small,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Botswana,https://www.botswanaflora.com/speciesdata/species.php?species_id=122880,Flora of Botswana: Species information: Paramollugo nudicaulis,Flora of Botswana curated regional-flora species treatment,"Flowers 3-4 mm in diameter, terminal on leafless, forked branches, greenish-white.",botswana-flora:122880:flower_size_class,provider_treatment:botswana_flora:122880,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Paramollugo nudicaulis,B,curated_regional_flora_species_treatment,botswanaflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,7bf416f04b642930393cba056db7a1fe95378eb7ce96b748a166bacac906e50b,retrieved_species_treatment_html_bytes,2026-08-14T03:49:33Z,credential_free_regional_flora_family_index_exact_species_page,,
da146d412c021c041f598b2f,Agarista salicifolia,floral_structural_complexity,floral_form,"Corolla obconical to slightly urceolate, hairless, 8–10 mm long, pale green tinged pink or red or yellow to creamy-white, lobes 5, small, triangular",urn_urceolate,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=174620,Flora of Malawi: Species information: Agarista salicifolia,Flora of Malawi curated regional-flora species treatment,"Corolla obconical to slightly urceolate, hairless, 8–10 mm long, pale green tinged pink or red or yellow to creamy-white, lobes 5, small, triangular",malawi-flora:174620:floral_form,provider_treatment:malawi_flora:174620,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Agarista salicifolia,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,c2f8919d9aadc19647b8776ef9cd14a8e2e88d1fb4fecd471c2caf31c37adc89,retrieved_species_treatment_html_bytes,2026-08-14T03:49:26Z,credential_free_regional_flora_family_index_exact_species_page,,
f4711b0336de79ff0d34f3fa,Agarista salicifolia,flower_colour,flower_primary_color,"Corolla obconical to slightly urceolate, hairless, 8–10 mm long, pale green tinged pink or red or yellow to creamy-white, lobes 5, small, triangular",multicolored_variable,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=174620,Flora of Malawi: Species information: Agarista salicifolia,Flora of Malawi curated regional-flora species treatment,"Corolla obconical to slightly urceolate, hairless, 8–10 mm long, pale green tinged pink or red or yellow to creamy-white, lobes 5, small, triangular",malawi-flora:174620:flower_primary_color,provider_treatment:malawi_flora:174620,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Agarista salicifolia,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,c2f8919d9aadc19647b8776ef9cd14a8e2e88d1fb4fecd471c2caf31c37adc89,retrieved_species_treatment_html_bytes,2026-08-14T03:49:26Z,credential_free_regional_flora_family_index_exact_species_page,,
9b1a3434c7e2b6894df1565d,Agarista salicifolia,floral_structural_complexity,flower_size_class,8–10 mm,small,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=174620,Flora of Malawi: Species information: Agarista salicifolia,Flora of Malawi curated regional-flora species treatment,"Corolla obconical to slightly urceolate, hairless, 8–10 mm long, pale green tinged pink or red or yellow to creamy-white, lobes 5, small, triangular",malawi-flora:174620:flower_size_class,provider_treatment:malawi_flora:174620,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Agarista salicifolia,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,c2f8919d9aadc19647b8776ef9cd14a8e2e88d1fb4fecd471c2caf31c37adc89,retrieved_species_treatment_html_bytes,2026-08-14T03:49:26Z,credential_free_regional_flora_family_index_exact_species_page,,
0d0683466b598df84e9a1c39,Biophytum helenae,flower_colour,flower_primary_color,"flowers white, pink, lilac or yellow in 3-10-flowered pseudoumbels, peduncle up to 13 cm long, pubescent, pedicels up to 6 mm long, pubescent;",multicolored_variable,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=178990,Flora of Malawi: Species information: Biophytum helenae,Flora of Malawi curated regional-flora species treatment,"flowers white, pink, lilac or yellow in 3-10-flowered pseudoumbels, peduncle up to 13 cm long, pubescent, pedicels up to 6 mm long, pubescent;",malawi-flora:178990:flower_primary_color,provider_treatment:malawi_flora:178990,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Biophytum helenae,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,b6e8c3aa0c4e7fe20e945ec3ab15b065df1f0576a532aaeab07bb1e2733d2342,retrieved_species_treatment_html_bytes,2026-08-14T03:49:56Z,credential_free_regional_flora_family_index_exact_species_page,,
e8f11fe984e63d3fdf6a9e1a,Bulbostylis filamentosa,floral_structural_complexity,inflorescence_display,Inflorescence a dense crowded head of many spikelets,composite_display,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=111300,Flora of Malawi: Species information: Bulbostylis filamentosa,Flora of Malawi curated regional-flora species treatment,Inflorescence a dense crowded head of many spikelets,malawi-flora:111300:inflorescence_display,provider_treatment:malawi_flora:111300,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Bulbostylis filamentosa,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,df95e7835a69107206d50540f301677cfc347cd8585de4a80bfdab97d5c572a1,retrieved_species_treatment_html_bytes,2026-08-14T03:49:27Z,credential_free_regional_flora_family_index_exact_species_page,,
f18587caec0a89c1cdedb57f,Bulbostylis schoenoides,floral_structural_complexity,inflorescence_display,"Young leaf sheaths pale brown to wine red . Inflorescence a compact head, composed of 1-5 obtuse spikelets ;",composite_display,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=111360,Flora of Malawi: Species information: Bulbostylis schoenoides,Flora of Malawi curated regional-flora species treatment,"Young leaf sheaths pale brown to wine red . Inflorescence a compact head, composed of 1-5 obtuse spikelets ;",malawi-flora:111360:inflorescence_display,provider_treatment:malawi_flora:111360,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Bulbostylis schoenoides,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,c45304b6b4f00196f51613406fad0340a3cf3bd5fcba7cf8a62fab67f194226f,retrieved_species_treatment_html_bytes,2026-08-14T03:49:27Z,credential_free_regional_flora_family_index_exact_species_page,,
46890c612bb34171f52b9e00,Carex chlorosaccus,floral_structural_complexity,inflorescence_display,"Inflorescence a slender, much-branched panicle, 8-50 cm long, green;",raceme_spike_panicle,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=227700,Flora of Malawi: Species information: Carex chlorosaccus,Flora of Malawi curated regional-flora species treatment,"Inflorescence a slender, much-branched panicle, 8-50 cm long, green;",malawi-flora:227700:inflorescence_display,provider_treatment:malawi_flora:227700,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Carex chlorosaccus,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,cd126d83f5323b4fe3a24ada053426e13672dee146b62896a8aa1339a3acf42f,retrieved_species_treatment_html_bytes,2026-08-14T03:49:46Z,credential_free_regional_flora_family_index_exact_species_page,,
85ef7c7b890bd9b046427861,Coleochloa setifera,floral_structural_complexity,inflorescence_display,"Inflorescence a lax, slender, erect or curved panicle, composed of 1-3 fascicles of spikes;",raceme_spike_panicle,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=111580,Flora of Malawi: Species information: Coleochloa setifera,Flora of Malawi curated regional-flora species treatment,"Inflorescence a lax, slender, erect or curved panicle, composed of 1-3 fascicles of spikes;",malawi-flora:111580:inflorescence_display,provider_treatment:malawi_flora:111580,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Coleochloa setifera,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,947c473c21078995f2ebbfbcc7611de45ee10498e1cf485b2eaf9921fa62374a,retrieved_species_treatment_html_bytes,2026-08-14T03:49:26Z,credential_free_regional_flora_family_index_exact_species_page,,
a4801aa13f6db7ca8d9ad987,Cyperus hemisphaericus,floral_structural_complexity,inflorescence_display,"Inflorescence a large terminal subcapitate head of clusters of spikelets, cream to pale yellow .",composite_display,medium,species_direct,regional_flora_network_wave12_checkpoint_20260814,Flora of Malawi,https://www.malawiflora.com/speciesdata/species.php?species_id=110300,Flora of Malawi: Species information: Cyperus hemisphaericus,Flora of Malawi curated regional-flora species treatment,"Inflorescence a large terminal subcapitate head of clusters of spikelets, cream to pale yellow .",malawi-flora:110300:inflorescence_display,provider_treatment:malawi_flora:110300,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Cyperus hemisphaericus,B,curated_regional_flora_species_treatment,malawiflora.com,en,regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,c7897ec7ff7b3f73e9fbaac92579123a617793e2daaee5e51f7bb6153ffe96f4,retrieved_species_treatment_html_bytes,2026-08-14T03:49:55Z,credential_free_regional_flora_family_index_exact_species_page,,
