accepted_species,genus,family,n_islands,n_records
Rhododendron stenopetalum,Rhododendron,Ericaceae,10,975
Calamus geniculatus,Calamus,Arecaceae,5,140
Lepidagathis formosensis,Lepidagathis,Acanthaceae,4,1669
Litsea lanceolata,Litsea,Lauraceae,5,131
Ardisia sumatrana,Ardisia,Primulaceae,6,53
Cyrtandra apiculata,Cyrtandra,Gesneriaceae,2,36
Aporosa nervosa,Aporosa,Phyllanthaceae,6,99
Anthurium palmatum,Anthurium,Araceae,5,68
Clematis alpina,Clematis,Ranunculaceae,14,36
Xylopia richardii,Xylopia,Annonaceae,3,640
Rorippa sarmentosa,Rorippa,Brassicaceae,23,64
Dodonaea angustifolia,Dodonaea,Sapindaceae,6,21
Vepris spathulata,Vepris,Rutaceae,4,71
Silene apetala,Silene,Caryophyllaceae,20,203
Azorella selago,Azorella,Apiaceae,14,393
Elatostema agusanense,Elatostema,Urticaceae,5,11
Banara minutiflora,Banara,Salicaceae,7,63
Artocarpus sericicarpus,Artocarpus,Moraceae,10,38
Peperomia san-joseana,Peperomia,Piperaceae,3,23
Limnophila rugosa,Limnophila,Plantaginaceae,11,250
Heptapleurum littorale,Heptapleurum,Araliaceae,4,21
Cestrum schlechtendalii,Cestrum,Solanaceae,9,22
Riedelia geluensis,Riedelia,Zingiberaceae,2,33
Dracaena aubryana,Dracaena,Asparagaceae,9,55
Madhuca macrophylla,Madhuca,Sapotaceae,3,13
Begonia tengchiana,Begonia,Begoniaceae,1,30
Salicornia blackiana,Salicornia,Amaranthaceae,14,99
Erycibe malaccensis,Erycibe,Convolvulaceae,8,30
Pandanus aggregatus,Pandanus,Pandanaceae,2,6
Lobelia montana,Lobelia,Campanulaceae,3,81
Castanopsis oviformis,Castanopsis,Fagaceae,3,44
Persicaria madagascariensis,Persicaria,Polygonaceae,8,57
Elachyptera floribunda,Elachyptera,Celastraceae,3,7
Grevillea manglesii,Grevillea,Proteaceae,2,4
Orobanche flava,Orobanche,Orobanchaceae,6,100
Rhamnus tangutica,Rhamnus,Rhamnaceae,3,28
Dysoxylum brachybotrys,Dysoxylum,Meliaceae,3,31
Cerinthe minor,Cerinthe,Boraginaceae,5,29
Sloanea montana,Sloanea,Elaeocarpaceae,1,101
Comoranthus obconicus,Comoranthus,Oleaceae,2,44
Diospyros piscicapa,Diospyros,Ebenaceae,2,12
Sedum urvillei,Sedum,Crassulaceae,4,6
Parishia paucijuga,Parishia,Anacardiaceae,3,9
Tachiadenus gracilis,Tachiadenus,Gentianaceae,2,114
Ampelocissus botryostachys,Ampelocissus,Vitaceae,3,9
Viola iwagawae,Viola,Violaceae,4,23
Shorea stenoptera,Shorea,Dipterocarpaceae,2,42
Colea hirsuta,Colea,Bignoniaceae,2,11
Myristica pubicarpa,Myristica,Myristicaceae,2,7
Allium callimischon,Allium,Amaryllidaceae,4,23
Cucumis oreosyce,Cucumis,Cucurbitaceae,2,79
Ludwigia glandulosa,Ludwigia,Onagraceae,4,5
Tristellateia greveana,Tristellateia,Malpighiaceae,1,147
Amyema triantha,Amyema,Loranthaceae,2,5
Tigridia pavonia,Tigridia,Iridaceae,4,12
Gyrinops versteegii,Gyrinops,Thymelaeaceae,2,4
Leptocereus quadricostatus,Leptocereus,Cactaceae,2,32
Symphonia louvelii,Symphonia,Clusiaceae,1,245
Limonium antipaxorum,Limonium,Plumbaginaceae,2,2
Vriesea rubra,Vriesea,Bromeliaceae,2,6
Polygala alba,Polygala,Polygalaceae,2,2
Aloe conifera,Aloe,Asphodelaceae,1,22
Canarium pilicarpum,Canarium,Burseraceae,1,61
Zabelia biflora,Zabelia,Caprifoliaceae,3,9
Impatiens ciliifolia,Impatiens,Balsaminaceae,1,5
Juncus pallescens,Juncus,Juncaceae,5,9
Ackama fulva,Ackama,Cunoniaceae,1,55
Astilbe longicarpa,Astilbe,Saxifragaceae,2,1257
Aristolochia adiastola,Aristolochia,Aristolochiaceae,1,17
Commelina ramulosa,Commelina,Commelinaceae,1,75
Hypericum mysurense,Hypericum,Hypericaceae,1,49
Verbascum salicifolium,Verbascum,Scrophulariaceae,2,2
Combretum sokodense,Combretum,Combretaceae,1,27
Saurauia costata,Saurauia,Actinidiaceae,1,2
Corydalis aurea,Corydalis,Papaveraceae,2,4
Geranium hillebrandii,Geranium,Geraniaceae,1,19
Mammea pseudoprotorhus,Mammea,Calophyllaceae,1,7
Ilex clementis,Ilex,Aquifoliaceae,1,4
Ternstroemia glandulosa,Ternstroemia,Pentaphylacaceae,1,3
Chondrodendron tomentosum,Chondrodendron,Menispermaceae,1,5
Dillenia cyclopensis,Dillenia,Dilleniaceae,1,11
Dioscorea sitamiana,Dioscorea,Dioscoreaceae,1,3
Passiflora jorullensis,Passiflora,Passifloraceae,1,6
Aloysia schulziana,Aloysia,Verbenaceae,1,3
Geniostoma triflorum,Geniostoma,Loganiaceae,1,9
Fritillaria kiusiana,Fritillaria,Liliaceae,1,6
Pittosporum inopinatum,Pittosporum,Pittosporaceae,1,10
Paepalanthus retusus,Paepalanthus,Eriocaulaceae,1,2
Potamogeton biwaensis,Potamogeton,Potamogetonaceae,1,16
Mollinedia chrysolaena,Mollinedia,Monimiaceae,1,2
Goeppertia ecuadoriana,Goeppertia,Marantaceae,1,1
Cuphea aperta,Cuphea,Lythraceae,1,1
Symplocos ovatilobata,Symplocos,Symplocaceae,1,2
Dendrophthora lanceifolia,Dendrophthora,Viscaceae,1,1
Heliotropium petiolare,Heliotropium,Heliotropiaceae,1,1
Commicarpus boissieri,Commicarpus,Nyctaginaceae,1,1
Maerua holstii,Maerua,Capparaceae,1,1
Varronia fasciata,Varronia,Cordiaceae,1,1
Magnolia nordenskioeldi,Magnolia,Magnoliaceae,1,1
Scaevola paulayi,Scaevola,Goodeniaceae,1,1
Bulbophyllum clandestinum,Bulbophyllum,Orchidaceae,21,75
Carduus nutans,Carduus,Asteraceae,93,43989
Hillia parasitica,Hillia,Rubiaceae,19,449
Calopogonium mucunoides,Calopogonium,Fabaceae,71,782
Koeleria macrantha,Koeleria,Poaceae,103,33193
Carex siderosticta,Carex,Cyperaceae,55,1927
Eucalyptus pauciflora,Eucalyptus,Myrtaceae,10,1872
Euphorbia parviflora,Euphorbia,Euphorbiaceae,18,42
Acaena novae-zelandiae,Acaena,Rosaceae,46,8925
Hoya inconspicua,Hoya,Apocynaceae,11,44
Isodon japonicus,Isodon,Lamiaceae,30,1140
Acisanthera uniflora,Acisanthera,Melastomataceae,5,16
Lawrencia spicata,Lawrencia,Malvaceae,15,223
Rhododendron maximum,Rhododendron,Ericaceae,10,272
Chambeyronia macrocarpa,Chambeyronia,Arecaceae,5,136
Dicliptera tinctoria,Dicliptera,Acanthaceae,4,543
Cryptocarya nitens,Cryptocarya,Lauraceae,5,115
Embelia pacifica,Embelia,Primulaceae,6,52
Gesneria fruticosa,Gesneria,Gesneriaceae,2,36
Glochidion eucleoides,Glochidion,Phyllanthaceae,6,99
Arisaema filiforme,Arisaema,Araceae,5,67
Ranunculus omiophyllus,Ranunculus,Ranunculaceae,13,20970
Monanthotaxis pilosa,Monanthotaxis,Annonaceae,3,283
Lepidium englerianum,Lepidium,Brassicaceae,23,58
Melicoccus oliviformis,Melicoccus,Sapindaceae,6,17
Melicope hawaiensis,Melicope,Rutaceae,4,61
Silene pendula,Silene,Caryophyllaceae,20,142
Xanthosia dissecta,Xanthosia,Apiaceae,14,372
Cypholophus ellipticus,Cypholophus,Urticaceae,5,10
Casearia bicolor,Casearia,Salicaceae,7,59
Ficus austrina,Ficus,Moraceae,10,37
Macropiper timothianum,Macropiper,Piperaceae,3,22
Penstemon digitalis,Penstemon,Plantaginaceae,11,248
Meryta lanceolata,Meryta,Araliaceae,4,16
Solanum repandum,Solanum,Solanaceae,9,22
Alpinia densespicata,Alpinia,Zingiberaceae,2,32
Dracaena cochinchinensis,Dracaena,Asparagaceae,9,53
Pichonia balansana,Pichonia,Sapotaceae,3,13
Begonia bifolia,Begonia,Begoniaceae,1,29
Halocnemum strobilaceum,Halocnemum,Amaranthaceae,14,60
Decalobanthus discoidespermus,Decalobanthus,Convolvulaceae,8,14
Pandanus faviger,Pandanus,Pandanaceae,2,6
Lobelia rotundifolia,Lobelia,Campanulaceae,3,78
Lithocarpus indutus,Lithocarpus,Fagaceae,3,44
Rumex crispus x obtusifolius,Rumex,Polygonaceae,8,54
Euonymus loheri,Euonymus,Celastraceae,3,7
Grevillea thelemanniana,Grevillea,Proteaceae,2,4
Siphonostegia laeta,Siphonostegia,Orobanchaceae,6,65
Reynosia wrightii,Reynosia,Rhamnaceae,3,27
Aglaia malaccensis,Aglaia,Meliaceae,3,29
Moltkiopsis ciliata,Moltkiopsis,Boraginaceae,5,18
Dubouzetia caudiculata,Dubouzetia,Elaeocarpaceae,1,99
Ligustrum pricei,Ligustrum,Oleaceae,2,43
Diospyros bezofensis,Diospyros,Ebenaceae,2,11
Aeonium lindleyi,Aeonium,Crassulaceae,3,648
Mangifera blommesteinii,Mangifera,Anacardiaceae,3,8
Gentianella antarctica,Gentianella,Gentianaceae,2,105
Tetrastigma schlechteri,Tetrastigma,Vitaceae,3,9
Viola canadensis,Viola,Violaceae,4,17
Dipterocarpus borneensis,Dipterocarpus,Dipterocarpaceae,2,41
Tabebuia crispiflora,Tabebuia,Bignoniaceae,2,10
Myristica ceylanica,Myristica,Myristicaceae,2,6
Hymenocallis tubiflora,Hymenocallis,Amaryllidaceae,4,18
Dendrosicyos socotrana,Dendrosicyos,Cucurbitaceae,2,57
Oenothera rubricauloides,Oenothera,Onagraceae,4,4
Acridocarpus austrocaledonicus,Acridocarpus,Malpighiaceae,1,144
Gothanipollis bassensis,Gothanipollis,Loranthaceae,2,5
Freesia alba,Freesia,Iridaceae,4,8
Phaleria glabra,Phaleria,Thymelaeaceae,2,4
Leptocereus nudiflorus,Leptocereus,Cactaceae,2,29
Garcinia amplexicaulis,Garcinia,Clusiaceae,1,226
Limonium lojaconoi,Limonium,Plumbaginaceae,2,2
Tillandsia subulifera,Tillandsia,Bromeliaceae,2,5
Polygala dalmaisiana,Polygala,Polygalaceae,2,2
Aloe andringitrensis,Aloe,Asphodelaceae,1,21
Boswellia elongata,Boswellia,Burseraceae,1,56
Sixalix farinosa,Sixalix,Caprifoliaceae,3,8
Impatiens galactica,Impatiens,Balsaminaceae,1,5
Marsippospermum gracile,Marsippospermum,Juncaceae,4,506
Pancheria communis,Pancheria,Cunoniaceae,1,53
Saxifraga pedemontana,Saxifraga,Saxifragaceae,2,552
Aristolochia sicula,Aristolochia,Aristolochiaceae,1,17
Coleotrype baronii,Coleotrype,Commelinaceae,1,65
Hypericum subalatum,Hypericum,Hypericaceae,1,49
Verbascum pyramidatum,Verbascum,Scrophulariaceae,1,162
Combretum longicollum,Combretum,Combretaceae,1,26
Saurauia egregia,Saurauia,Actinidiaceae,1,2
Hypecoum pseudograndiflorum,Hypecoum,Papaveraceae,2,4
Geranium papuanum,Geranium,Geraniaceae,1,18
Mammea veimauriensis,Mammea,Calophyllaceae,1,7
Ilex curranii,Ilex,Aquifoliaceae,1,4
Ternstroemia glomerata,Ternstroemia,Pentaphylacaceae,1,3
Stephania grandiflora,Stephania,Menispermaceae,1,5
Doliocarpus multiflorus,Doliocarpus,Dilleniaceae,1,11
Dioscorea triphylla,Dioscorea,Dioscoreaceae,1,3
Passiflora lancearia,Passiflora,Passifloraceae,1,6
Citharexylum scabrum,Citharexylum,Verbenaceae,1,3
Strychnos toxifera,Strychnos,Loganiaceae,1,9
Tricyrtis macrantha,Tricyrtis,Liliaceae,1,6
Pittosporum pauciflorum,Pittosporum,Pittosporaceae,1,10
Paepalanthus tortilis,Paepalanthus,Eriocaulaceae,1,2
Potamogeton fauriei,Potamogeton,Potamogetonaceae,1,11
Mollinedia elegans,Mollinedia,Monimiaceae,1,2
Goeppertia insignis,Goeppertia,Marantaceae,1,1
Cuphea cordata,Cuphea,Lythraceae,1,1
Symplocos pulchra,Symplocos,Symplocaceae,1,2
Dendrophthora mackenziei,Dendrophthora,Viscaceae,1,1
Heliotropium rigidifolium,Heliotropium,Heliotropiaceae,1,1
Commicarpus stenocarpus,Commicarpus,Nyctaginaceae,1,1
Maerua thomsonii,Maerua,Capparaceae,1,1
Varronia grandiflora,Varronia,Cordiaceae,1,1
Magnolia odora,Magnolia,Magnoliaceae,1,1
Scaevola samoensis,Scaevola,Goodeniaceae,1,1
Hemipilia gracilis,Hemipilia,Orchidaceae,21,72
Carduus tenuiflorus,Carduus,Asteraceae,93,9328
Oldenlandiopsis callitrichoides,Oldenlandiopsis,Rubiaceae,19,118
Mucuna pruriens,Mucuna,Fabaceae,71,758
Centotheca lappacea,Centotheca,Poaceae,103,916
Fimbristylis quinquangularis,Fimbristylis,Cyperaceae,54,1345
Euryomyrtus ramosissima,Euryomyrtus,Myrtaceae,10,1387
Triadica cochinchinensis,Triadica,Euphorbiaceae,17,1450
Rubus corchorifolius,Rubus,Rosaceae,46,1922
Pergularia daemia,Pergularia,Apocynaceae,11,44
Stachys germanica,Stachys,Lamiaceae,29,656
Melastoma polyanthum,Melastoma,Melastomataceae,5,15
Malva olbia,Malva,Malvaceae,15,200
Rhododendron arboreum,Rhododendron,Ericaceae,10,263
Ravenea hildebrandtii,Ravenea,Arecaceae,5,78
Hypoestes cumingiana,Hypoestes,Acanthaceae,4,319
Actinodaphne pruinosa,Actinodaphne,Lauraceae,5,74
Primula pumila,Primula,Primulaceae,6,50
Cyrtandra kealiae,Cyrtandra,Gesneriaceae,2,32
Baccaurea pyriformis,Baccaurea,Phyllanthaceae,6,98
Anthurium loefgrenii,Anthurium,Araceae,5,57
Adonis amurensis,Adonis,Ranunculaceae,13,196
Xylopia buxifolia,Xylopia,Annonaceae,3,280
Arabidopsis petraea,Arabidopsis,Brassicaceae,22,6290
Allophylus africanus,Allophylus,Sapindaceae,6,16
Melicope molokaiensis,Melicope,Rutaceae,4,56
Arenaria muralis,Arenaria,Caryophyllaceae,20,93
Mackinlaya celebica,Mackinlaya,Apiaceae,14,237
Elatostema latifolium,Elatostema,Urticaceae,5,10
Casearia capitellata,Casearia,Salicaceae,7,58
Ficus cerasicarpa,Ficus,Moraceae,10,32
Zippelia begoniifolia,Zippelia,Piperaceae,3,22
Gambelia juncea,Gambelia,Plantaginaceae,11,87
Trevesia palmata,Trevesia,Araliaceae,4,16
Brugmansia versicolor,Brugmansia,Solanaceae,9,16
Hedychium cylindricum,Hedychium,Zingiberaceae,2,32
Asparagus dauricus,Asparagus,Asparagaceae,9,51
Pouteria durlandii,Pouteria,Sapotaceae,3,13
Begonia ambodiforahensis,Begonia,Begoniaceae,1,28
Ptilotus nobilis,Ptilotus,Amaranthaceae,14,53
Cressa australis,Cressa,Convolvulaceae,8,12
Pandanus kirkii,Pandanus,Pandanaceae,2,6
Clermontia clermontioides,Clermontia,Campanulaceae,3,72
Castanopsis evansii,Castanopsis,Fagaceae,3,41
Persicaria tinctoria,Persicaria,Polygonaceae,8,44
Monteverdia monticola,Monteverdia,Celastraceae,3,7
Hakea cucullata,Hakea,Proteaceae,2,4
Pedicularis villosa,Pedicularis,Orobanchaceae,6,40
Gouania velutina,Gouania,Rhamnaceae,3,26
Turraea vogelii,Turraea,Meliaceae,3,28
Eritrichium pulvinatum,Eritrichium,Boraginaceae,5,15
Sericolea micans,Sericolea,Elaeocarpaceae,1,99
Osmanthus burkwoodii,Osmanthus,Oleaceae,2,41
Diospyros fusiformis,Diospyros,Ebenaceae,2,9
Aeonium diplocyclum,Aeonium,Crassulaceae,3,346
Searsia lancea,Searsia,Anacardiaceae,3,8
Gentianella astonii,Gentianella,Gentianaceae,2,102
Cissus repanda,Cissus,Vitaceae,3,8
Melicytus latifolius,Melicytus,Violaceae,4,15
Shorea domatiosa,Shorea,Dipterocarpaceae,2,40
Anemopaegma chrysoleucum,Anemopaegma,Bignoniaceae,2,9
Virola fosteri,Virola,Myristicaceae,2,6
Haemanthus coccineus,Haemanthus,Amaryllidaceae,4,17
Ampelosicyos humblotii,Ampelosicyos,Cucurbitaceae,2,55
Epilobium melanocaulon,Epilobium,Onagraceae,3,979
Acridocarpus vivy,Acridocarpus,Malpighiaceae,1,124
Agelanthus sansibarensis,Agelanthus,Loranthaceae,2,4
Gladiolus murielae,Gladiolus,Iridaceae,4,6
Wikstroemia canescens,Wikstroemia,Thymelaeaceae,2,4
Leptocereus sylvestris,Leptocereus,Cactaceae,2,23
Symphonia tanalensis,Symphonia,Clusiaceae,1,215
Limonium parvifolium,Limonium,Plumbaginaceae,2,2
Werauhia broadwayi,Werauhia,Bromeliaceae,2,5
Polygala lecardii,Polygala,Polygalaceae,2,2
Aloe perrieri,Aloe,Asphodelaceae,1,21
Commiphora lamii,Commiphora,Burseraceae,1,56
Lonicera ferdinandi,Lonicera,Caprifoliaceae,3,7
Impatiens kamerunensis,Impatiens,Balsaminaceae,1,5
Luzula jimboi,Luzula,Juncaceae,4,301
Aistopetalum viticoides,Aistopetalum,Cunoniaceae,1,50
Saxifraga nipponica,Saxifraga,Saxifragaceae,2,230
Asarum gelasinum,Asarum,Aristolochiaceae,1,17
Coleotrype synanthera,Coleotrype,Commelinaceae,1,43
Hypericum coadunatum,Hypericum,Hypericaceae,1,47
Eremophila behriana,Eremophila,Scrophulariaceae,1,150
Terminalia longespicata,Terminalia,Combretaceae,1,22
Saurauia elmeri,Saurauia,Actinidiaceae,1,2
Fumaria sepium,Fumaria,Papaveraceae,2,3
Geranium arboreum,Geranium,Geraniaceae,1,17
Calophyllum bracteatum,Calophyllum,Calophyllaceae,1,6
Ilex editicostata,Ilex,Aquifoliaceae,1,4
Ternstroemia nashii,Ternstroemia,Pentaphylacaceae,1,3
Stephania hainanensis,Stephania,Menispermaceae,1,5
Hibbertia bouletii,Hibbertia,Dilleniaceae,1,11
Dioscorea warburgiana,Dioscorea,Dioscoreaceae,1,3
Passiflora sandrae,Passiflora,Passifloraceae,1,6
Citharexylum schulzii,Citharexylum,Verbenaceae,1,3
Strychnos polytrichantha,Strychnos,Loganiaceae,1,8
Tulipa bithynica,Tulipa,Liliaceae,1,6
Pittosporum samoense,Pittosporum,Pittosporaceae,1,9
Paepalanthus triangularis,Paepalanthus,Eriocaulaceae,1,2
Potamogeton griffithii,Potamogeton,Potamogetonaceae,1,5
Mollinedia elliptica,Mollinedia,Monimiaceae,1,2
Goeppertia nigricans,Goeppertia,Marantaceae,1,1
Cuphea ericoides,Cuphea,Lythraceae,1,1
Symplocos vidalii,Symplocos,Symplocaceae,1,2
Dendrophthora marmeladensis,Dendrophthora,Viscaceae,1,1
Heliotropium smaragdinum,Heliotropium,Heliotropiaceae,1,1
Guapira areolata,Guapira,Nyctaginaceae,1,1
Quadrella isthmensis,Quadrella,Capparaceae,1,1
Varronia leucomalla,Varronia,Cordiaceae,1,1
Magnolia omeiensis,Magnolia,Magnoliaceae,1,1
Scaevola thesioides,Scaevola,Goodeniaceae,1,1
Earina mucronata,Earina,Orchidaceae,20,6070
Helichrysum italicum,Helichrysum,Asteraceae,92,5997
Stenostomum lucidum,Stenostomum,Rubiaceae,19,109
Coronilla scorpioides,Coronilla,Fabaceae,71,732
Chrysopogon aciculatus,Chrysopogon,Poaceae,103,824
Carex obnupta,Carex,Cyperaceae,53,1436
Eucalyptus urnigera,Eucalyptus,Myrtaceae,10,1109
Euphorbia marginata,Euphorbia,Euphorbiaceae,17,860
Pyrus calleryana,Pyrus,Rosaceae,45,118845
Vincetoxicum hirsutum,Vincetoxicum,Apocynaceae,10,1008
Physostegia virginiana,Physostegia,Lamiaceae,29,412
Noterophila bivalvis,Noterophila,Melastomataceae,5,15
Sida alnifolia,Sida,Malvaceae,15,200
Rhododendron quadrasianum,Rhododendron,Ericaceae,10,137
Eleiodoxa conferta,Eleiodoxa,Arecaceae,5,68
Ruellia coccinea,Ruellia,Acanthaceae,4,160
Litsea varians,Litsea,Lauraceae,5,68
Ardisia pyramidalis,Ardisia,Primulaceae,6,32
Epithema sarawakense,Epithema,Gesneriaceae,2,31
Baccaurea ramiflora,Baccaurea,Phyllanthaceae,6,95
Alocasia zebrina,Alocasia,Araceae,5,36
Arcteranthis cooleyae,Arcteranthis,Ranunculaceae,13,188
Monanthotaxis boivinii,Monanthotaxis,Annonaceae,3,252
Arabis serrata,Arabis,Brassicaceae,22,1229
Dodonaea arnhemica,Dodonaea,Sapindaceae,6,16
Melicope conjugata,Melicope,Rutaceae,4,42
Arenaria pseudofrigida,Arenaria,Caryophyllaceae,19,288
Perideridia gairdneri,Perideridia,Apiaceae,14,222
Elatostema brunneolum,Elatostema,Urticaceae,5,7
Casearia thamnia,Casearia,Salicaceae,7,57
Ficus smithii,Ficus,Moraceae,10,31
Piper buruanum,Piper,Piperaceae,3,20
Chaenorhinum litorale,Chaenorhinum,Plantaginaceae,11,56
Dendropanax monogynus,Dendropanax,Araliaceae,4,11
Hyoscyamus aureus,Hyoscyamus,Solanaceae,8,203
Hornstedtia gracilis,Hornstedtia,Zingiberaceae,2,31
Agave salmiana,Agave,Asparagaceae,9,39
Manilkara salzmannii,Manilkara,Sapotaceae,3,12
Begonia antsingyensis,Begonia,Begoniaceae,1,28
Iresine herbstii,Iresine,Amaranthaceae,14,49
Decalobanthus pacificus,Decalobanthus,Convolvulaceae,8,12
Pandanus macrostigma,Pandanus,Pandanaceae,2,6
Wahlenbergia abyssinica,Wahlenbergia,Campanulaceae,3,61
Lithocarpus fenestratus,Lithocarpus,Fagaceae,3,41
Triplaris cumingiana,Triplaris,Polygonaceae,8,44
Salacia elliptica,Salacia,Celastraceae,3,7
Helicia kjellbergii,Helicia,Proteaceae,2,4
Aphyllon franciscanum,Aphyllon,Orobanchaceae,6,38
Gouania aphrodes,Gouania,Rhamnaceae,3,23
Chisocheton erythrocarpus,Chisocheton,Meliaceae,3,27
Plagiobothrys orientalis,Plagiobothrys,Boraginaceae,5,15
Elaeocarpus ptilanthus,Elaeocarpus,Elaeocarpaceae,1,97
Chionanthus spicatus,Chionanthus,Oleaceae,2,40
Diospyros lancifolia,Diospyros,Ebenaceae,2,8
Crassula sinclairii,Crassula,Crassulaceae,3,319
Semecarpus venenosus,Semecarpus,Anacardiaceae,3,8
Gentianella pleurogynoides,Gentianella,Gentianaceae,2,96
Tetrastigma ellipticum,Tetrastigma,Vitaceae,3,8
Hybanthus fruticulosus,Hybanthus,Violaceae,4,13
Shorea splendida,Shorea,Dipterocarpaceae,2,39
Stereospermum colais,Stereospermum,Bignoniaceae,2,9
Myristica fissurata,Myristica,Myristicaceae,2,5
Hymenocallis fragrans,Hymenocallis,Amaryllidaceae,4,12
Trichosanthes beccariana,Trichosanthes,Cucurbitaceae,2,44
Fuchsia perscandens,Fuchsia,Onagraceae,3,441
Sphedamnocarpus dubardii,Sphedamnocarpus,Malpighiaceae,1,77
Amyema cauliflora,Amyema,Loranthaceae,2,4
Gladiolus palustris,Gladiolus,Iridaceae,4,6
Wikstroemia raiateensis,Wikstroemia,Thymelaeaceae,2,4
Cochemiea pondii,Cochemiea,Cactaceae,2,21
Garcinia calcicola,Garcinia,Clusiaceae,1,201
Limonium tournefortii,Limonium,Plumbaginaceae,2,2
Aechmea vallerandii,Aechmea,Bromeliaceae,2,4
Polygala oreotrephes,Polygala,Polygalaceae,2,2
Aloe prostrata,Aloe,Asphodelaceae,1,21
Commiphora falcata,Commiphora,Burseraceae,1,50
Lomelosia caucasica,Lomelosia,Caprifoliaceae,3,6
Impatiens loheri,Impatiens,Balsaminaceae,1,5
Luzula decipiens,Luzula,Juncaceae,4,75
Pancheria calophylla,Pancheria,Cunoniaceae,1,50
Micranthes japonica,Micranthes,Saxifragaceae,2,227
Asarum kurosawae,Asarum,Aristolochiaceae,1,17
Streptolirion lineare,Streptolirion,Commelinaceae,1,42
Hypericum nakaii,Hypericum,Hypericaceae,1,47
Scrophularia musashiensis,Scrophularia,Scrophulariaceae,1,132
Combretum violaceum,Combretum,Combretaceae,1,20
Saurauia gjellerupii,Saurauia,Actinidiaceae,1,2
Glaucium oxylobum,Glaucium,Papaveraceae,2,3
Geranium wilhelminae,Geranium,Geraniaceae,1,16
Calophyllum elegans,Calophyllum,Calophyllaceae,1,6
Ilex hicksii,Ilex,Aquifoliaceae,1,4
Adinandra latifolia,Adinandra,Pentaphylacaceae,1,2
Stephania succifera,Stephania,Menispermaceae,1,5
Hibbertia rubescens,Hibbertia,Dilleniaceae,1,10
Dioscorea zentaroana,Dioscorea,Dioscoreaceae,1,3
Passiflora stenoloba,Passiflora,Passifloraceae,1,6
Coelocarpum haggierensis,Coelocarpum,Verbenaceae,1,3
Geniostoma hosakanum,Geniostoma,Loganiaceae,1,7
Fritillaria ayakoana,Fritillaria,Liliaceae,1,5
Pittosporum crispulum,Pittosporum,Pittosporaceae,1,8
Syngonanthus gracilis,Syngonanthus,Eriocaulaceae,1,2
Potamogeton yamagataensis,Potamogeton,Potamogetonaceae,1,5
Mollinedia glabra,Mollinedia,Monimiaceae,1,2
Goeppertia roseopicta,Goeppertia,Marantaceae,1,1
Cuphea fruticosa,Cuphea,Lythraceae,1,1
Symplocos baracoensis,Symplocos,Symplocaceae,1,1
Dendrophthora mornicola,Dendrophthora,Viscaceae,1,1
Myriopus parvifolius,Myriopus,Heliotropiaceae,1,1
Guapira ophiticola,Guapira,Nyctaginaceae,1,1
Thilachium oppositiflorum,Thilachium,Capparaceae,1,1
Varronia scouleri,Varronia,Cordiaceae,1,1
Magnolia platyphylla,Magnolia,Magnoliaceae,1,1
Orchis provincialis,Orchis,Orchidaceae,20,872
Leontodon hispidus,Leontodon,Asteraceae,91,99539
Mussaenda raiateensis,Mussaenda,Rubiaceae,19,48
Senna siamea,Senna,Fabaceae,71,616
Calamagrostis canadensis,Calamagrostis,Poaceae,101,489
Cyperus laevigatus,Cyperus,Cyperaceae,53,259
Leptospermum continentale,Leptospermum,Myrtaceae,10,923
Croton bonplandianus,Croton,Euphorbiaceae,17,221
Alchemilla xanthochlora,Alchemilla,Rosaceae,45,25562
Vincetoxicum atratum,Vincetoxicum,Apocynaceae,10,162
Salvia nemorosa,Salvia,Lamiaceae,29,389
Creochiton diptera,Creochiton,Melastomataceae,5,12
Talipariti hamabo,Talipariti,Malvaceae,15,106
Vaccinium myrtoides,Vaccinium,Ericaceae,10,114
Sabal yapa,Sabal,Arecaceae,5,55
Ecbolium syringifolium,Ecbolium,Acanthaceae,4,80
Caryodaphnopsis tonkinensis,Caryodaphnopsis,Lauraceae,5,59
Myrsine amorosoana,Myrsine,Primulaceae,6,24
Aeschynanthus obconicus,Aeschynanthus,Gesneriaceae,2,28
Baccaurea minor,Baccaurea,Phyllanthaceae,6,91
Rhaphidophora sylvestris,Rhaphidophora,Araceae,5,36
Ranunculus velutinus,Ranunculus,Ranunculaceae,13,127
Isolona perrierii,Isolona,Annonaceae,3,153
Descurainia pinnata,Descurainia,Brassicaceae,22,97
Serjania paucidentata,Serjania,Sapindaceae,6,16
Diplolaena grandiflora,Diplolaena,Rutaceae,4,41
Moehringia macrophylla,Moehringia,Caryophyllaceae,18,763
Angelica dahurica,Angelica,Apiaceae,14,174
Parietaria praetermissa,Parietaria,Urticaceae,5,6
Prockia crucis,Prockia,Salicaceae,7,55
Trilepisium madagascariense,Trilepisium,Moraceae,9,775
Macropiper melchior,Macropiper,Piperaceae,3,19
Matourea azurea,Matourea,Plantaginaceae,11,40
Osmoxylon trilobatum,Osmoxylon,Araliaceae,4,11
Solanum cleistogamum,Solanum,Solanaceae,8,75
Renealmia sancti-thomae,Renealmia,Zingiberaceae,2,31
Muscarimia macrocarpa,Muscarimia,Asparagaceae,9,30
Chrysophyllum inornatum,Chrysophyllum,Sapotaceae,3,10
Begonia teysmanniana,Begonia,Begoniaceae,1,28
