candidate_id,accepted_species,axis,trait_name,raw_value,normalized_value,evidence_quality,evidence_scope,source_group,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,name_resolution_lineage,name_match_method,matched_page_name,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,evidence_status,content_sha256,content_sha256_basis,retrieved_at_utc,query,search_rank,inference_rule
e8816a2725a1cdb7abbf6648,Apium annuum,floral_structural_complexity,inflorescence_display,compound umbels,umbel_corymb,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Journal of the Adelaide Botanic Gardens,https://data.environment.sa.gov.au/Content/Publications/JABG01P205_Short.pdf,A new species of Apium L. (Umbelliferae),Short 1979. Journal of the Adelaide Botanic Gardens 1:205-209.,All species of Apium have compound umbels. Individuals belonging to A. annuum and A. prostratum have either pedunculate or sessile compound umbels.,journal-article:short-1979-apium-annuum:Apium annuum:inflorescence_display,journal-article:short-1979-apium-annuum,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Apium annuum,A,primary_taxonomic_article,data.environment.sa.gov.au,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,516030be87c2e001b1fe7263de4a43e36b2e81811a1c879040cb7f58be8d6846,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Apium annuum"" compound umbels",,
8bb3aef33638a6813923fdd1,Bahiopsis chenopodina,flower_colour,flower_primary_color,bright yellow ray and disk florets,yellow_orange,high,species_direct,targeted_support2_wave24_checkpoint_20260824,University of California Riverside,https://ezcurralab.ucr.edu/sites/g/files/rcwecm3506/files/2020-05/wilderandfelger2010_martirflora.pdf,Flora of Isla San Pedro Martir,Wilder & Felger 2010 regional flora.,"Bahiopsis chenopodina. Shrubs with slender, brittle stems. Flower heads with bright yellow ray and disk florets.",flora:wilder-felger-2010:bahiopsis-chenopodina:Bahiopsis chenopodina:flower_primary_color,flora:wilder-felger-2010:bahiopsis-chenopodina,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Bahiopsis chenopodina,A,primary_regional_flora,ezcurralab.ucr.edu,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,0c04992050735f7153f2625f3b6544032da97d333b9c33915b556c8eb229946b,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Bahiopsis chenopodina"" yellow flowers",,
5a25af3952ca7c8cbf744dcb,Codiaeum luzonicum,flower_colour,flower_primary_color,flowers white,white,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Biodiversity Heritage Library,https://upload.wikimedia.org/wikipedia/commons/7/7b/Botanical_publications_of_E.D._Merrill_%28IA_botanicalpublica05merr%29.pdf,Botanical publications of E. D. Merrill,Merrill protologue of Codiaeum luzonicum.,"Codiaeum luzonicum Merrill, sp. nov. Flowers white, the buds globose, the pedicels 5 to 10 mm long.",protologue:merrill:codiaeum-luzonicum:Codiaeum luzonicum:flower_primary_color,protologue:merrill:codiaeum-luzonicum,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Codiaeum luzonicum,A,primary_taxonomic_protologue,upload.wikimedia.org,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,ca94e8816764031faeb9d8de865f5978b69691e6a9850f420216c6665f03e107,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Codiaeum luzonicum"" flowers white",,
e73d5a592ca43b94dfaa93a0,Cosmianthemum subglabrum,floral_structural_complexity,tube_depth_class,corolla tube 6-8 mm,intermediate,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Royal Botanic Garden Edinburgh,https://journals.rbge.org.uk/notes/article/download/2686/2506,A revision of Cosmianthemum,Peer-reviewed taxonomic revision in Notes RBGE.,Cosmianthemum subglabrum: corolla cream to greenish-white; tube lacking a dorsal pouch 6-8 mm long.,journal-revision:rbge:cosmianthemum-subglabrum:Cosmianthemum subglabrum:tube_depth_class,journal-revision:rbge:cosmianthemum-subglabrum,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Cosmianthemum subglabrum,A,primary_taxonomic_revision,journals.rbge.org.uk,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,c5a5a3494b42ddfbffb1a295850f4974818ae6208d5cf10d41b66b814ad44b4e,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Cosmianthemum subglabrum"" corolla tube",,
8a96c21f129d73c3ee9a5508,Epithema benthamii,floral_structural_complexity,tube_depth_class,corolla tube 5-6(-8) mm,intermediate,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Gardens' Bulletin Singapore,https://www.nparks.gov.sg/sbg/research/publications/gardens-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_67_01_y2015_v67_01/4-4-67-1-159-y2015-v67p1-gbs-pg159.pdf,A revision of Epithema,Peer-reviewed taxonomic revision in Gardens' Bulletin Singapore 67.,Epithema benthamii: corolla 5-10 mm long; tube (4-)5-6(-8) by 1.3-2.5 mm; lobes 1-2 mm long.,journal-revision:gbs:epithema-benthamii:Epithema benthamii:tube_depth_class,journal-revision:gbs:epithema-benthamii,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Epithema benthamii,A,primary_taxonomic_revision,www.nparks.gov.sg,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,249f8f576722164b1849aec4d19d7a5ee52c5c143dd2a824b85859a5b8c0d855,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Epithema benthamii"" corolla tube",,
02f366d814284ed1e1faaf4b,Gnidia squarrosa,floral_structural_complexity,inflorescence_display,rounded heads of 6-30 flowers,composite_display,high,species_direct,targeted_support2_wave24_checkpoint_20260824,SANBI PlantZAfrica,https://pza.sanbi.org/gnidia-squarrosa,Gnidia squarrosa,South African National Biodiversity Institute species treatment.,The flowers are borne in rounded heads of 6 - 30 flowers at the tips of the slender branches.,provider-treatment:sanbi-plantzafrica:gnidia-squarrosa:Gnidia squarrosa:inflorescence_display,provider-treatment:sanbi-plantzafrica:gnidia-squarrosa,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Gnidia squarrosa,A,official_biodiversity_species_treatment,pza.sanbi.org,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,c689adc58796615e089620c0a216d48349f5446030d9bc6de14b57e2570b9c54,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Gnidia squarrosa"" flowers heads",,
48b369155fa82bff2b8f97e0,Gymnanthes borneensis,floral_structural_complexity,inflorescence_display,axillary groups of racemes,raceme_spike_panicle,medium,species_direct,targeted_support2_wave24_checkpoint_20260824,Asian Plant,https://www.asianplant.net/Euphorbiaceae/Gymnanthes_borneensis.htm,Gymnanthes borneensis,Asian Plant exact-species regional treatment.,"Flowers ca. 1 mm diameter, yellowish-red, placed in axillary groups of racemes.",provider-treatment:asianplant:gymnanthes-borneensis:Gymnanthes borneensis:inflorescence_display,provider-treatment:asianplant:gymnanthes-borneensis,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Gymnanthes borneensis,B,specialist_regional_flora,www.asianplant.net,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,ec02cb95b2c330b3fc9e2257e57f5a0a950a306ad0229afa70a4f3b1beafc851,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Gymnanthes borneensis"" flowers racemes",,
7bec7dbb7c65376b97776186,Hypochaeris radicata,floral_structural_complexity,tube_depth_class,corolla tube 5-6 mm long,intermediate,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Flora Zambesiaca / Plants of the World Online,https://powo.science.kew.org/taxon/urn%3Alsid%3Aipni.org%3Anames%3A225575-1/general-information,Hypochaeris radicata,Flora Zambesiaca treatment redistributed by POWO.,Corolla tube 5-6 mm long.,flora-treatment:flora-zambesiaca:hypochaeris-radicata:Hypochaeris radicata:tube_depth_class,flora-treatment:flora-zambesiaca:hypochaeris-radicata,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Hypochaeris radicata,A,official_flora_species_treatment,powo.science.kew.org,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,fa9c48b3b4e613112e804e2ad7140ac58ca89ac2ffe7e10e242273405da664e4,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Hypochaeris radicata"" corolla tube",,
3d57c717efbf1283d3fe4ce7,Jurinea consanguinea,floral_structural_complexity,inflorescence_display,single capitulum,composite_display,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Istanbul University Flora,https://ibuflora.ibu.edu.tr/tur/jurinea-consanguinea,Jurinea consanguinea,Istanbul University exact-species flora treatment.,Uzun çiçek saplarının üstünde kapitulum tek.,university-flora:ibu:jurinea-consanguinea:Jurinea consanguinea:inflorescence_display,university-flora:ibu:jurinea-consanguinea,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Jurinea consanguinea,A,university_flora_species_treatment,ibuflora.ibu.edu.tr,tr,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,36f6ead20705a4c5ad7ce970bdea14fa878370e6c7723019214ee97eea4f6a16,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Jurinea consanguinea"" kapitulum tek",,
054d671b2ebf16f121fc1dbd,Meistera aculeata,floral_structural_complexity,inflorescence_display,oblong spike,raceme_spike_panicle,high,species_direct,targeted_support2_wave24_checkpoint_20260824,Journal of Natural Fibers / Taylor & Francis,https://www.tandfonline.com/doi/full/10.1080/15440478.2025.2568538,Exploring the natural fibers of Meistera aculeata,Peer-reviewed primary species study. DOI 10.1080/15440478.2025.2568538.,M. aculeata is a perennial herb and its inflorescence manifests as an oblong spike.,doi:10.1080/15440478.2025.2568538:Meistera aculeata:inflorescence_display,doi:10.1080/15440478.2025.2568538,original_source_citation_or_canonical_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Meistera aculeata,A,primary_article_species_study,www.tandfonline.com,en,wild_or_species_level_not_cultivar_limited,accepted_individual_source_backed_audit,f6a9f3e5fdfbc14ed762f5eb88f36382bb13af8ffb3157e85d9fd1a7138cd473,normalized_supporting_excerpt_utf8,2026-08-24T06:00:00Z,"""Meistera aculeata"" inflorescence spike",,
