stratum,context,combination,architecture_label,trait_name,support_tier,threshold,model,status,n_unique_islands,n_clusters,median_trials,distance_estimate,distance_se,distance_p,selfing_core_estimate,selfing_core_se,selfing_core_p,distance_q
all_observed,northern_midlatitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,1786,83,24.0,-0.029759847215949847,0.03589019093635726,0.40699596006999933,,,,0.6379494136785697
all_observed,northern_midlatitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,1762,83,25.0,-0.03125497216733769,0.03613316008307662,0.38704199852075616,0.033270319147758645,0.06088645004567378,0.5847688551401922,0.6773234974113232
all_observed,northern_midlatitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1727,83,15.0,-0.057813156941260185,0.04013978229167458,0.14978374965171223,,,,0.41939449902479425
all_observed,northern_midlatitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1708,83,15.0,-0.05581457377938187,0.03790804647695849,0.1409216776469637,-0.018051018306829,0.07069205663513717,0.7984549520950821,0.39458069741149837
all_observed,northern_midlatitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1727,83,15.0,-0.057813156941260185,0.04013978229167458,0.14978374965171223,,,,0.41939449902479425
all_observed,northern_midlatitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1708,83,15.0,-0.05581457377938187,0.03790804647695849,0.1409216776469637,-0.018051018306829,0.07069205663513717,0.7984549520950821,0.39458069741149837
all_observed,northern_midlatitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1740,82,14.0,0.04024459367371891,0.04554758200398035,0.37692699664737034,,,,0.6379494136785697
all_observed,northern_midlatitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1712,82,14.0,0.04217073006739344,0.04493397401131244,0.34798528257924893,-0.0421024838455967,0.10787440597034449,0.6963208699871524,0.6773234974113232
all_observed,northern_midlatitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1740,82,14.0,0.04024459367371891,0.04554758200398035,0.37692699664737034,,,,0.6379494136785697
all_observed,northern_midlatitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1712,82,14.0,0.04217073006739344,0.04493397401131244,0.34798528257924893,-0.0421024838455967,0.10787440597034449,0.6963208699871524,0.6773234974113232
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1775,84,15.0,-0.0354028842936686,0.042980340929156924,0.4101103373647948,,,,0.6379494136785697
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1733,84,16.0,-0.03142213089845125,0.04294497779727572,0.4643617805218864,-0.06262297439102821,0.061304180842590025,0.30701178755548403,0.72234054747849
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1775,84,15.0,-0.0354028842936686,0.042980340929156924,0.4101103373647948,,,,0.6379494136785697
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1733,84,16.0,-0.03142213089845125,0.04294497779727572,0.4643617805218864,-0.06262297439102821,0.061304180842590025,0.30701178755548403,0.72234054747849
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,1803,82,23.0,0.015899851098308188,0.04404757415558169,0.7181219033503479,,,,0.8378088872420726
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1772,82,25.0,0.006277153365574328,0.04409465277975323,0.8867985470408127,0.1846270153894284,0.08353974294846016,0.027101687002764135,0.9646789044569318
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,1803,82,23.0,0.015899851098308188,0.04404757415558169,0.7181219033503479,,,,0.8378088872420726
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,1772,82,25.0,0.006277153365574328,0.04409465277975323,0.8867985470408127,0.1846270153894284,0.08353974294846016,0.027101687002764135,0.9646789044569318
all_observed,northern_midlatitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,1792,83,26.0,-0.10839043071284765,0.0651964443629344,0.09640843978376751,,,,0.3374295392431863
all_observed,northern_midlatitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1766,83,26.0,-0.1037345687701608,0.06608941343019527,0.11650599547460751,-0.07360191479442872,0.06463678133615736,0.25482822602039085,0.39458069741149837
all_observed,northern_midlatitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,1792,83,26.0,-0.10839043071284765,0.0651964443629344,0.09640843978376751,,,,0.3374295392431863
all_observed,northern_midlatitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,1766,83,26.0,-0.1037345687701608,0.06608941343019527,0.11650599547460751,-0.07360191479442872,0.06463678133615736,0.25482822602039085,0.39458069741149837
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1727,83,15.0,-0.05858626124864406,0.02310418316541457,0.01122091801509256,,,,0.07854642610564792
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1708,83,15.0,-0.05425029048055535,0.021558862841363265,0.011856728113875122,-0.05691562319602275,0.04491845104325847,0.20512388236211748,0.08299709679712586
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1727,83,15.0,-0.05858626124864406,0.02310418316541457,0.01122091801509256,,,,0.07854642610564792
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1708,83,15.0,-0.05425029048055535,0.021558862841363265,0.011856728113875122,-0.05691562319602275,0.04491845104325847,0.20512388236211748,0.08299709679712586
all_observed,northern_midlatitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1740,82,14.0,-0.0034966924019377565,0.028544832034724146,0.9025044198923693,,,,0.9025044198923693
all_observed,northern_midlatitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1712,82,14.0,0.0012196056597755106,0.027541234659824727,0.9646789044569318,-0.07329303193474168,0.05999556595364764,0.22184348778024446,0.9646789044569318
all_observed,northern_midlatitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1740,82,14.0,-0.0034966924019377565,0.028544832034724146,0.9025044198923693,,,,0.9025044198923693
all_observed,northern_midlatitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1712,82,14.0,0.0012196056597755106,0.027541234659824727,0.9646789044569318,-0.07329303193474168,0.05999556595364764,0.22184348778024446,0.9646789044569318
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,1786,83,24.0,-0.03392530939495439,0.01525029629792118,0.02611030456820432,,,,0.1218480879849535
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1762,83,25.0,-0.027715388099183155,0.015458327022323956,0.07298732647171212,-0.1106362369832623,0.02756504828684513,5.9788992983114094e-05,0.34060752353465656
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,1786,83,24.0,-0.03392530939495439,0.01525029629792118,0.02611030456820432,,,,0.1218480879849535
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,1762,83,25.0,-0.027715388099183155,0.015458327022323956,0.07298732647171212,-0.1106362369832623,0.02756504828684513,5.9788992983114094e-05,0.34060752353465656
all_observed,northern_midlatitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,1792,83,26.0,-0.07427286554788368,0.016157911442509325,4.292611992556382e-06,,,,6.009656789578934e-05
all_observed,northern_midlatitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1766,83,26.0,-0.06323604588672091,0.01582648195645437,6.45348350349321e-05,-0.20081002485682917,0.05221555604316281,0.00012016500839614509,0.0009034876904890494
all_observed,northern_midlatitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,1792,83,26.0,-0.07427286554788368,0.016157911442509325,4.292611992556382e-06,,,,6.009656789578934e-05
all_observed,northern_midlatitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,1766,83,26.0,-0.06323604588672091,0.01582648195645437,6.45348350349321e-05,-0.20081002485682917,0.05221555604316281,0.00012016500839614509,0.0009034876904890494
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1775,84,15.0,-0.01487668567207455,0.023866614679981368,0.5330701995596403,,,,0.7462982793834965
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1733,84,16.0,0.001056988109367718,0.020310382008894592,0.9584954155400227,-0.2250494691329103,0.05284179290407906,2.0540826187930288e-05,0.9646789044569318
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1775,84,15.0,-0.01487668567207455,0.023866614679981368,0.5330701995596403,,,,0.7462982793834965
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1733,84,16.0,0.001056988109367718,0.020310382008894592,0.9584954155400227,-0.2250494691329103,0.05284179290407906,2.0540826187930288e-05,0.9646789044569318
all_observed,northern_midlatitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,1740,82,14.0,-0.0034966924019377565,0.028544832034724146,0.9025044198923693,,,,0.9025044198923693
all_observed,northern_midlatitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1712,82,14.0,0.0012196056597755106,0.027541234659824727,0.9646789044569318,-0.07329303193474168,0.05999556595364764,0.22184348778024446,0.9646789044569318
all_observed,northern_midlatitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,1740,82,14.0,-0.0034966924019377565,0.028544832034724146,0.9025044198923693,,,,0.9025044198923693
all_observed,northern_midlatitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,1712,82,14.0,0.0012196056597755106,0.027541234659824727,0.9646789044569318,-0.07329303193474168,0.05999556595364764,0.22184348778024446,0.9646789044569318
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,302,58,5.0,-0.21396099311294037,0.07844003980654418,0.006377734403865068,,,,0.01785765633082219
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,297,56,5.0,-0.19653516746402389,0.07816413959173475,0.011923833526381503,-0.20252581392902425,0.0986195480321766,0.04001372469744341,0.03338673387386821
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,302,58,5.0,-0.21396099311294037,0.07844003980654418,0.006377734403865068,,,,0.01785765633082219
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,297,56,5.0,-0.19653516746402389,0.07816413959173475,0.011923833526381503,-0.20252581392902425,0.0986195480321766,0.04001372469744341,0.03338673387386821
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.26766833222062336,0.07392079100102403,0.0002934488970654755,,,,0.0013694281863055522
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.25678588035466277,0.06658208359801261,0.00011493683241842759,-0.11248942974480691,0.1583232639768893,0.47739119168657507,0.0005363718846193287
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.26766833222062336,0.07392079100102403,0.0002934488970654755,,,,0.0013694281863055522
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.25678588035466277,0.06658208359801261,0.00011493683241842759,-0.11248942974480691,0.1583232639768893,0.47739119168657507,0.0005363718846193287
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,285,56,5.0,-0.25294542079718113,0.06667215714814463,0.00014831802932341323,,,,0.0010382262052638926
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,282,55,6.0,-0.2608576081104914,0.0650135177393771,6.0114848417614145e-05,0.06553113833219282,0.12991543126518995,0.6139706118811326,0.000420803938923299
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,285,56,5.0,-0.25294542079718113,0.06667215714814463,0.00014831802932341323,,,,0.0010382262052638926
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,282,55,6.0,-0.2608576081104914,0.0650135177393771,6.0114848417614145e-05,0.06553113833219282,0.12991543126518995,0.6139706118811326,0.000420803938923299
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,202,40,4.0,0.0534284102856738,0.16523274340454056,0.7464283459039732,,,,0.7464283459039732
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,196,39,5.0,0.09809980526686513,0.1547998968736691,0.5262635086202743,-0.46230724576985693,0.15820483880773809,0.0034756075663783413,0.5748979383648845
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,202,40,4.0,0.0534284102856738,0.16523274340454056,0.7464283459039732,,,,0.7464283459039732
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,196,39,5.0,0.09809980526686513,0.1547998968736691,0.5262635086202743,-0.46230724576985693,0.15820483880773809,0.0034756075663783413,0.5748979383648845
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,196,45,6.0,-0.33412767248972364,0.15038692968448777,0.02629772745128617,,,,0.06136136405300107
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,187,43,6.0,-0.3003592738590628,0.1423036874435008,0.034798782462454714,-0.36700929221207446,0.18278386818547016,0.04465533612483997,0.081197159079061
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,196,45,6.0,-0.33412767248972364,0.15038692968448777,0.02629772745128617,,,,0.06136136405300107
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,187,43,6.0,-0.3003592738590628,0.1423036874435008,0.034798782462454714,-0.36700929221207446,0.18278386818547016,0.04465533612483997,0.081197159079061
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,193,40,7.0,-0.3868382254632027,0.2431001308555667,0.1115485659500998,,,,0.19520999041267467
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,40,7.0,-0.342197897252416,0.23984610780122106,0.1536550179971931,-0.21272423530450735,0.29638927394255177,0.4729305198964261,0.2390189168845226
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,193,40,7.0,-0.3868382254632027,0.2431001308555667,0.1115485659500998,,,,0.19520999041267467
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,40,7.0,-0.342197897252416,0.23984610780122106,0.1536550179971931,-0.21272423530450735,0.29638927394255177,0.4729305198964261,0.2390189168845226
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,302,58,5.0,0.11187967371964253,0.07429038820699527,0.132072878501433,,,,0.20544669989111802
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,297,56,5.0,0.12791798453621972,0.07281728089844165,0.07896926861046512,-0.17496864498578427,0.09275649044718978,0.05925152352436584,0.15793853722093024
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,302,58,5.0,0.11187967371964253,0.07429038820699527,0.132072878501433,,,,0.20544669989111802
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,297,56,5.0,0.12791798453621972,0.07281728089844165,0.07896926861046512,-0.17496864498578427,0.09275649044718978,0.05925152352436584,0.15793853722093024
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.16969224163696733,0.05857806908920755,0.0037692250158762285,,,,0.0131922875555668
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.15142098352143263,0.048179099487421204,0.0016729612478459455,-0.19336681154795698,0.1790788691587901,0.28023759698597717,0.005855364367460809
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.16969224163696733,0.05857806908920755,0.0037692250158762285,,,,0.0131922875555668
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.15142098352143263,0.048179099487421204,0.0016729612478459455,-0.19336681154795698,0.1790788691587901,0.28023759698597717,0.005855364367460809
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,202,40,4.0,0.11616453845501556,0.16977977015609264,0.4938443464230336,,,,0.5663984309620209
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,196,39,5.0,0.0927397565367023,0.17112010971934846,0.5878480671797559,0.22786820490875226,0.10918549375759766,0.036889724600766366,0.5878480671797559
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,202,40,4.0,0.11616453845501556,0.16977977015609264,0.4938443464230336,,,,0.5663984309620209
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,196,39,5.0,0.0927397565367023,0.17112010971934846,0.5878480671797559,0.22786820490875226,0.10918549375759766,0.036889724600766366,0.5878480671797559
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,285,56,5.0,-0.0499922159004409,0.02644847359100959,0.05873469893951588,,,,0.11746939787903175
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,282,55,6.0,-0.03693555011874003,0.022712322331033458,0.10389989222119503,-0.10825988540971776,0.08084229825366045,0.1805221611586478,0.1818248113870913
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,285,56,5.0,-0.0499922159004409,0.02644847359100959,0.05873469893951588,,,,0.11746939787903175
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,282,55,6.0,-0.03693555011874003,0.022712322331033458,0.10389989222119503,-0.10825988540971776,0.08084229825366045,0.1805221611586478,0.1818248113870913
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.06443833954827005,0.04627860433457485,0.1638012333734549,,,,0.22932172672283685
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.05692018831837875,0.04460921952406176,0.2019648366115394,-0.08402689658147122,0.08076140419951593,0.29813839422097677,0.28275077125615516
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.06443833954827005,0.04627860433457485,0.1638012333734549,,,,0.22932172672283685
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.05692018831837875,0.04460921952406176,0.2019648366115394,-0.08402689658147122,0.08076140419951593,0.29813839422097677,0.28275077125615516
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,193,40,7.0,-0.28828306702370665,0.06141384019749498,2.6777535249159496e-06,,,,3.74885493488233e-05
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,40,7.0,-0.26572033099593195,0.05495715779064779,1.3311551856849644e-06,-0.12225134657832304,0.0895824850888116,0.17235392623662707,1.8636172599589503e-05
