stratum,context,combination,architecture_label_corrected,trait_name_corrected,support_tier,threshold_corrected,model,status_corrected,n_unique_islands_corrected,n_clusters_corrected,median_trials_corrected,distance_estimate_corrected,distance_se_corrected,distance_p_corrected,selfing_core_estimate_corrected,selfing_core_se_corrected,selfing_core_p_corrected,distance_q_corrected,architecture_label_original,trait_name_original,threshold_original,status_original,n_unique_islands_original,n_clusters_original,median_trials_original,distance_estimate_original,distance_se_original,distance_p_original,selfing_core_estimate_original,selfing_core_se_original,selfing_core_p_original,distance_q_original
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,40,7.0,-0.342197897252416,0.23984610780122106,0.1536550179971931,-0.21272423530450735,0.29638927394255177,0.4729305198964261,0.2390189168845226,butterfly_associated_deep_tube,tube_depth_class,50,fit,192,40,7.0,-0.2363127676490988,0.2271619633794359,0.2982083603728382,-0.2504916935123735,0.2942524880410642,0.3946130101859622,0.4174917045219735
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,282,55,6.0,-0.2608576081104914,0.0650135177393771,6.0114848417614145e-05,0.06553113833219282,0.12991543126518995,0.6139706118811326,0.000420803938923299,butterfly_associated_form,floral_form,50,fit,282,55,6.0,-0.1996660505552192,0.0512326783986267,9.72951330331407e-05,0.0341713426464653,0.1325918917984535,0.7966244049702274,0.0006810659312319
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,192,40,7.0,-0.26572033099593195,0.05495715779064779,1.3311551856849644e-06,-0.12225134657832304,0.0895824850888116,0.17235392623662707,1.8636172599589503e-05,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,192,40,7.0,-0.2472429356874794,0.0578179378101842,1.900828431922201e-05,-0.1355862069771644,0.0922686756250225,0.1417048941843155,0.0002661159804691
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,282,55,6.0,-0.03693555011874003,0.022712322331033458,0.10389989222119503,-0.10825988540971776,0.08084229825366045,0.1805221611586478,0.1818248113870913,large_bee_associated_form,floral_form,50,fit,282,55,6.0,-0.0461223381387939,0.0253481894389158,0.0688273211261527,-0.1045456940861691,0.0808826251610871,0.1961630757761695,0.1376546422523055
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,196,39,5.0,0.0927397565367023,0.17112010971934846,0.5878480671797559,0.22786820490875226,0.10918549375759766,0.036889724600766366,0.5878480671797559,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,196,39,5.0,0.0229441680800879,0.1447824117853284,0.8740837412824195,0.2425570230573285,0.1048802241801789,0.0207388617368566,0.8740837412824195
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,297,56,5.0,0.12791798453621972,0.07281728089844165,0.07896926861046512,-0.17496864498578427,0.09275649044718978,0.05925152352436584,0.15793853722093024,bird_associated_form,floral_form,50,fit,297,56,5.0,0.1038197403286904,0.0596660617179941,0.081856684431488,-0.1665084944171225,0.0966185911165658,0.08482366958665,0.1432491977551041
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,196,39,5.0,0.09809980526686513,0.1547998968736691,0.5262635086202743,-0.46230724576985693,0.15820483880773809,0.0034756075663783413,0.5748979383648845,butterfly_associated_deep_tube,tube_depth_class,50,fit,196,39,5.0,0.1071701749137057,0.138456635431659,0.4389105504531114,-0.4638257094509961,0.1584505538085432,0.0034196466922478,0.5586134278494145
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,297,56,5.0,-0.19653516746402389,0.07816413959173475,0.011923833526381503,-0.20252581392902425,0.0986195480321766,0.04001372469744341,0.03338673387386821,butterfly_associated_form,floral_form,50,fit,297,56,5.0,-0.1501731209356434,0.0742430968860222,0.0431018513991033,-0.2180316915241091,0.0979432286376095,0.02600729916839,0.1206851839174893
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,187,43,6.0,0.0332358336541478,0.1412442199348393,0.8139700228842959,-0.0421139245262167,0.1364411461103941,0.7575801723079516,0.8740837412824195
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.15142098352143263,0.048179099487421204,0.0016729612478459455,-0.19336681154795698,0.1790788691587901,0.28023759698597717,0.005855364367460809,bird_associated_form,floral_form,50,fit,228,48,8.0,-0.1077140565124077,0.0573256718321314,0.0602465913656253,-0.2143383215458487,0.1730440080387879,0.2154807931077984,0.1376546422523055
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,187,43,6.0,-0.3003592738590628,0.1423036874435008,0.034798782462454714,-0.36700929221207446,0.18278386818547016,0.04465533612483997,0.081197159079061,butterfly_associated_deep_tube,tube_depth_class,50,fit,187,43,6.0,-0.2116278213679367,0.1034883535334475,0.0408604424896063,-0.3958506046945844,0.181234794961509,0.0289485415721944,0.1206851839174893
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.25678588035466277,0.06658208359801261,0.00011493683241842759,-0.11248942974480691,0.1583232639768893,0.47739119168657507,0.0005363718846193287,butterfly_associated_form,floral_form,50,fit,228,48,8.0,-0.1877290627574632,0.0681348622199153,0.0058646032161215,-0.1411486944337641,0.1540075396783377,0.3594020375730518,0.0273681483419007
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,187,43,6.0,0.0332358336541478,0.1412442199348393,0.8139700228842959,-0.0421139245262167,0.1364411461103941,0.7575801723079516,0.8740837412824195
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,228,48,8.0,-0.05692018831837875,0.04460921952406176,0.2019648366115394,-0.08402689658147122,0.08076140419951593,0.29813839422097677,0.28275077125615516,large_bee_associated_form,floral_form,50,fit,228,48,8.0,-0.0436242415594234,0.0344679590719784,0.205639776292894,-0.0911116941167466,0.080273101505402,0.2563663204116577,0.3198840964556129
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,193,40,7.0,-0.3868382254632027,0.2431001308555667,0.1115485659500998,,,,0.19520999041267467,butterfly_associated_deep_tube,tube_depth_class,50,fit,193,40,7.0,-0.2849047124434528,0.2329415530019151,0.2213018200156595,,,,0.3098225480219233
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,285,56,5.0,-0.25294542079718113,0.06667215714814463,0.00014831802932341323,,,,0.0010382262052638926,butterfly_associated_form,floral_form,50,fit,285,56,5.0,-0.1956372264935441,0.0553219213451577,0.0004057093108551,,,,0.002839965175986
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,193,40,7.0,-0.28828306702370665,0.06141384019749498,2.6777535249159496e-06,,,,3.74885493488233e-05,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,193,40,7.0,-0.2693028552893045,0.0618760401302999,1.3471907398876436e-05,,,,0.0001886067035842
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,285,56,5.0,-0.0499922159004409,0.02644847359100959,0.05873469893951588,,,,0.11746939787903175,large_bee_associated_form,floral_form,50,fit,285,56,5.0,-0.0573586564799272,0.0278912200772856,0.0397330951978606,,,,0.0927105554616747
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,202,40,4.0,0.11616453845501556,0.16977977015609264,0.4938443464230336,,,,0.5663984309620209,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,202,40,4.0,0.0465142260098021,0.1425484392768181,0.7441938310156638,,,,0.790332724948326
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,302,58,5.0,0.11187967371964253,0.07429038820699527,0.132072878501433,,,,0.20544669989111802,bird_associated_form,floral_form,50,fit,302,58,5.0,0.0897245478813851,0.0612150351961284,0.1427225953593121,,,,0.2497645418787962
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,202,40,4.0,0.0534284102856738,0.16523274340454056,0.7464283459039732,,,,0.7464283459039732,butterfly_associated_deep_tube,tube_depth_class,50,fit,202,40,4.0,0.0693911404974957,0.1440627549590583,0.6300382537081779,,,,0.790332724948326
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,302,58,5.0,-0.21396099311294037,0.07844003980654418,0.006377734403865068,,,,0.01785765633082219,butterfly_associated_form,floral_form,50,fit,302,58,5.0,-0.1669177854187612,0.074410185982815,0.024883178631424,,,,0.0870911252099842
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,196,45,6.0,0.0377573758338505,0.1420098465241849,0.790332724948326,,,,0.790332724948326
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.16969224163696733,0.05857806908920755,0.0037692250158762285,,,,0.0131922875555668,bird_associated_form,floral_form,50,fit,236,50,7.0,-0.1247063570017612,0.0654260284920085,0.0566415865732465,,,,0.113283173146493
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,196,45,6.0,-0.33412767248972364,0.15038692968448777,0.02629772745128617,,,,0.06136136405300107,butterfly_associated_deep_tube,tube_depth_class,50,fit,196,45,6.0,-0.2423363978940062,0.1135715766051538,0.0328610540028038,,,,0.0920109512078507
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.26766833222062336,0.07392079100102403,0.0002934488970654755,,,,0.0013694281863055522,butterfly_associated_form,floral_form,50,fit,236,50,7.0,-0.1992337854516831,0.0763037726062975,0.0090261858969308,,,,0.0421222008523441
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,196,45,6.0,0.0377573758338505,0.1420098465241849,0.790332724948326,,,,0.790332724948326
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,236,50,7.0,-0.06443833954827005,0.04627860433457485,0.1638012333734549,,,,0.22932172672283685,large_bee_associated_form,floral_form,50,fit,236,50,7.0,-0.0502441768028735,0.0363043135755396,0.1663668316617084,,,,0.2587928492515465
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,40,7.0,-0.342197897252416,0.23984610780122106,0.1536550179971931,-0.21272423530450735,0.29638927394255177,0.4729305198964261,0.2390189168845226,butterfly_associated_deep_tube,tube_depth_class,30,fit,192,40,7.0,-0.2363127676490988,0.2271619633794359,0.2982083603728382,-0.2504916935123735,0.2942524880410642,0.3946130101859622,0.4174917045219735
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,282,55,6.0,-0.2608576081104914,0.0650135177393771,6.0114848417614145e-05,0.06553113833219282,0.12991543126518995,0.6139706118811326,0.000420803938923299,butterfly_associated_form,floral_form,30,fit,282,55,6.0,-0.1996660505552192,0.0512326783986267,9.72951330331407e-05,0.0341713426464653,0.1325918917984535,0.7966244049702274,0.0006810659312319
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,192,40,7.0,-0.26572033099593195,0.05495715779064779,1.3311551856849644e-06,-0.12225134657832304,0.0895824850888116,0.17235392623662707,1.8636172599589503e-05,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,192,40,7.0,-0.2472429356874794,0.0578179378101842,1.900828431922201e-05,-0.1355862069771644,0.0922686756250225,0.1417048941843155,0.0002661159804691
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,282,55,6.0,-0.03693555011874003,0.022712322331033458,0.10389989222119503,-0.10825988540971776,0.08084229825366045,0.1805221611586478,0.1818248113870913,large_bee_associated_form,floral_form,30,fit,282,55,6.0,-0.0461223381387939,0.0253481894389158,0.0688273211261527,-0.1045456940861691,0.0808826251610871,0.1961630757761695,0.1376546422523055
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,196,39,5.0,0.0927397565367023,0.17112010971934846,0.5878480671797559,0.22786820490875226,0.10918549375759766,0.036889724600766366,0.5878480671797559,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,196,39,5.0,0.0229441680800879,0.1447824117853284,0.8740837412824195,0.2425570230573285,0.1048802241801789,0.0207388617368566,0.8740837412824195
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,297,56,5.0,0.12791798453621972,0.07281728089844165,0.07896926861046512,-0.17496864498578427,0.09275649044718978,0.05925152352436584,0.15793853722093024,bird_associated_form,floral_form,30,fit,297,56,5.0,0.1038197403286904,0.0596660617179941,0.081856684431488,-0.1665084944171225,0.0966185911165658,0.08482366958665,0.1432491977551041
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,196,39,5.0,0.09809980526686513,0.1547998968736691,0.5262635086202743,-0.46230724576985693,0.15820483880773809,0.0034756075663783413,0.5748979383648845,butterfly_associated_deep_tube,tube_depth_class,30,fit,196,39,5.0,0.1071701749137057,0.138456635431659,0.4389105504531114,-0.4638257094509961,0.1584505538085432,0.0034196466922478,0.5586134278494145
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,297,56,5.0,-0.19653516746402389,0.07816413959173475,0.011923833526381503,-0.20252581392902425,0.0986195480321766,0.04001372469744341,0.03338673387386821,butterfly_associated_form,floral_form,30,fit,297,56,5.0,-0.1501731209356434,0.0742430968860222,0.0431018513991033,-0.2180316915241091,0.0979432286376095,0.02600729916839,0.1206851839174893
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,187,43,6.0,0.0332358336541478,0.1412442199348393,0.8139700228842959,-0.0421139245262167,0.1364411461103941,0.7575801723079516,0.8740837412824195
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.15142098352143263,0.048179099487421204,0.0016729612478459455,-0.19336681154795698,0.1790788691587901,0.28023759698597717,0.005855364367460809,bird_associated_form,floral_form,30,fit,228,48,8.0,-0.1077140565124077,0.0573256718321314,0.0602465913656253,-0.2143383215458487,0.1730440080387879,0.2154807931077984,0.1376546422523055
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,187,43,6.0,-0.3003592738590628,0.1423036874435008,0.034798782462454714,-0.36700929221207446,0.18278386818547016,0.04465533612483997,0.081197159079061,butterfly_associated_deep_tube,tube_depth_class,30,fit,187,43,6.0,-0.2116278213679367,0.1034883535334475,0.0408604424896063,-0.3958506046945844,0.181234794961509,0.0289485415721944,0.1206851839174893
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.25678588035466277,0.06658208359801261,0.00011493683241842759,-0.11248942974480691,0.1583232639768893,0.47739119168657507,0.0005363718846193287,butterfly_associated_form,floral_form,30,fit,228,48,8.0,-0.1877290627574632,0.0681348622199153,0.0058646032161215,-0.1411486944337641,0.1540075396783377,0.3594020375730518,0.0273681483419007
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,187,43,6.0,0.08218686323263169,0.13209831485153925,0.5338337999102498,-0.059428823342833725,0.13620249895039416,0.6625995184969768,0.5748979383648845,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,187,43,6.0,0.0332358336541478,0.1412442199348393,0.8139700228842959,-0.0421139245262167,0.1364411461103941,0.7575801723079516,0.8740837412824195
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,228,48,8.0,-0.05692018831837875,0.04460921952406176,0.2019648366115394,-0.08402689658147122,0.08076140419951593,0.29813839422097677,0.28275077125615516,large_bee_associated_form,floral_form,30,fit,228,48,8.0,-0.0436242415594234,0.0344679590719784,0.205639776292894,-0.0911116941167466,0.080273101505402,0.2563663204116577,0.3198840964556129
all_observed,northern_high_latitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,193,40,7.0,-0.3868382254632027,0.2431001308555667,0.1115485659500998,,,,0.19520999041267467,butterfly_associated_deep_tube,tube_depth_class,30,fit,193,40,7.0,-0.2849047124434528,0.2329415530019151,0.2213018200156595,,,,0.3098225480219233
all_observed,northern_high_latitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,285,56,5.0,-0.25294542079718113,0.06667215714814463,0.00014831802932341323,,,,0.0010382262052638926,butterfly_associated_form,floral_form,30,fit,285,56,5.0,-0.1956372264935441,0.0553219213451577,0.0004057093108551,,,,0.002839965175986
all_observed,northern_high_latitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,193,40,7.0,-0.28828306702370665,0.06141384019749498,2.6777535249159496e-06,,,,3.74885493488233e-05,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,193,40,7.0,-0.2693028552893045,0.0618760401302999,1.3471907398876436e-05,,,,0.0001886067035842
all_observed,northern_high_latitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,285,56,5.0,-0.0499922159004409,0.02644847359100959,0.05873469893951588,,,,0.11746939787903175,large_bee_associated_form,floral_form,30,fit,285,56,5.0,-0.0573586564799272,0.0278912200772856,0.0397330951978606,,,,0.0927105554616747
all_observed,northern_high_latitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,202,40,4.0,0.11616453845501556,0.16977977015609264,0.4938443464230336,,,,0.5663984309620209,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,202,40,4.0,0.0465142260098021,0.1425484392768181,0.7441938310156638,,,,0.790332724948326
all_observed,northern_high_latitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,302,58,5.0,0.11187967371964253,0.07429038820699527,0.132072878501433,,,,0.20544669989111802,bird_associated_form,floral_form,30,fit,302,58,5.0,0.0897245478813851,0.0612150351961284,0.1427225953593121,,,,0.2497645418787962
all_observed,northern_high_latitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,202,40,4.0,0.0534284102856738,0.16523274340454056,0.7464283459039732,,,,0.7464283459039732,butterfly_associated_deep_tube,tube_depth_class,30,fit,202,40,4.0,0.0693911404974957,0.1440627549590583,0.6300382537081779,,,,0.790332724948326
all_observed,northern_high_latitude,red_pink__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,302,58,5.0,-0.21396099311294037,0.07844003980654418,0.006377734403865068,,,,0.01785765633082219,butterfly_associated_form,floral_form,30,fit,302,58,5.0,-0.1669177854187612,0.074410185982815,0.024883178631424,,,,0.0870911252099842
all_observed,northern_high_latitude,yellow_orange__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209,bird_associated_intermediate_deep_tube,tube_depth_class,30,fit,196,45,6.0,0.0377573758338505,0.1420098465241849,0.790332724948326,,,,0.790332724948326
all_observed,northern_high_latitude,yellow_orange__bird_form_given_colour,bird_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.16969224163696733,0.05857806908920755,0.0037692250158762285,,,,0.0131922875555668,bird_associated_form,floral_form,30,fit,236,50,7.0,-0.1247063570017612,0.0654260284920085,0.0566415865732465,,,,0.113283173146493
all_observed,northern_high_latitude,yellow_orange__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,pilot,30,unconditional,fit,196,45,6.0,-0.33412767248972364,0.15038692968448777,0.02629772745128617,,,,0.06136136405300107,butterfly_associated_deep_tube,tube_depth_class,30,fit,196,45,6.0,-0.2423363978940062,0.1135715766051538,0.0328610540028038,,,,0.0920109512078507
all_observed,northern_high_latitude,yellow_orange__butterfly_form_given_colour,butterfly_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.26766833222062336,0.07392079100102403,0.0002934488970654755,,,,0.0013694281863055522,butterfly_associated_form,floral_form,30,fit,236,50,7.0,-0.1992337854516831,0.0763037726062975,0.0090261858969308,,,,0.0421222008523441
all_observed,northern_high_latitude,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,196,45,6.0,0.08480260204917306,0.13371298768232104,0.5259414001790194,,,,0.5663984309620209,large_bee_associated_intermediate_deep_tube,tube_depth_class,30,fit,196,45,6.0,0.0377573758338505,0.1420098465241849,0.790332724948326,,,,0.790332724948326
all_observed,northern_high_latitude,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,236,50,7.0,-0.06443833954827005,0.04627860433457485,0.1638012333734549,,,,0.22932172672283685,large_bee_associated_form,floral_form,30,fit,236,50,7.0,-0.0502441768028735,0.0363043135755396,0.1663668316617084,,,,0.2587928492515465
all_observed,northern_midlatitude,blue_purple__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1733,84,16.0,-0.03142213089845125,0.04294497779727572,0.4643617805218864,-0.06262297439102821,0.061304180842590025,0.30701178755548403,0.72234054747849,butterfly_associated_deep_tube,tube_depth_class,50,fit,1734,84,16.0,-0.0426038163866575,0.0416974002083731,0.3069049423368749,-0.0590715324043194,0.0596344743479177,0.3219004163124696,0.6138098846737498
all_observed,northern_midlatitude,blue_purple__butterfly_form_given_colour,butterfly_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1762,83,25.0,-0.03125497216733769,0.03613316008307662,0.38704199852075616,0.033270319147758645,0.06088645004567378,0.5847688551401922,0.6773234974113232,butterfly_associated_form,floral_form,50,fit,1763,83,25.0,-0.0262570982748468,0.0357844912108001,0.4630972376451707,0.0319512491028142,0.0601576029901522,0.5953316748261643,0.7203734807813768
all_observed,northern_midlatitude,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1733,84,16.0,0.001056988109367718,0.020310382008894592,0.9584954155400227,-0.2250494691329103,0.05284179290407906,2.0540826187930288e-05,0.9646789044569318,large_bee_associated_intermediate_deep_tube,tube_depth_class,50,fit,1734,84,16.0,-0.0054346480367617,0.0197849512023045,0.7835575294797893,-0.2247343851141479,0.0521840638355666,1.6580459582375995e-05,0.8441632893680585
all_observed,northern_midlatitude,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1762,83,25.0,-0.027715388099183155,0.015458327022323956,0.07298732647171212,-0.1106362369832623,0.02756504828684513,5.9788992983114094e-05,0.34060752353465656,large_bee_associated_form,floral_form,50,fit,1763,83,25.0,-0.0211127499633965,0.0122231634332235,0.0841185020560253,-0.1152190398380728,0.0279196106664768,3.678236753301357e-05,0.3714834437107903
all_observed,northern_midlatitude,red_pink__bird_deep_tube_given_colour,bird_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1708,83,15.0,-0.05425029048055535,0.021558862841363265,0.011856728113875122,-0.05691562319602275,0.04491845104325847,0.20512388236211748,0.08299709679712586,bird_associated_intermediate_deep_tube,tube_depth_class,50,fit,1709,83,15.0,-0.0507595484165552,0.0203516262074099,0.0126267217863442,-0.0586401575644137,0.0454971427121626,0.1974413345557836,0.1767741050088197
all_observed,northern_midlatitude,red_pink__bird_form_given_colour,bird_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,1772,82,25.0,0.006277153365574328,0.04409465277975323,0.8867985470408127,0.1846270153894284,0.08353974294846016,0.027101687002764135,0.9646789044569318,bird_associated_form,floral_form,50,fit,1773,82,25.0,0.0001458610765439,0.0393007757441909,0.9970387344368454,0.1891499038994659,0.0836215263686845,0.0236988727239759,0.9970387344368454
all_observed,northern_midlatitude,red_pink__butterfly_deep_tube_given_colour,butterfly_associated_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,1708,83,15.0,-0.05581457377938187,0.03790804647695849,0.1409216776469637,-0.018051018306829,0.07069205663513717,0.7984549520950821,0.39458069741149837,butterfly_associated_deep_tube,tube_depth_class,50,fit,1709,83,15.0,-0.0633685024552866,0.0392180993597785,0.1061381267745115,-0.0180610995427514,0.0694398693986826,0.7947889760515497,0.3714834437107903
