stratum,context,combination,architecture_label_corrected,support_tier,threshold_corrected,model,status_corrected,n_unique_islands_corrected,n_clusters_corrected,median_trials_corrected,distance_estimate_corrected,distance_se_corrected,distance_p_corrected,selfing_core_estimate_corrected,selfing_core_se_corrected,selfing_core_p_corrected,distance_q_corrected,architecture_label_original,threshold_original,status_original,n_unique_islands_original,n_clusters_original,median_trials_original,distance_estimate_original,distance_se_original,distance_p_original,selfing_core_estimate_original,selfing_core_se_original,selfing_core_p_original,distance_q_original
all_observed,northern_high_latitude,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,322,60,8.5,-0.18228235048768004,0.07386593256546471,0.013596680742578141,,,,0.023794191299511748,butterfly_associated_form,50,fit,322,60,8.5,-0.1458644402739588,0.0685830920362609,0.0334343771681371,,,,0.05851016004424
all_observed,northern_high_latitude,yellow_orange__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,322,60,8.5,-0.16043522065338683,0.06407907250207505,0.01228997738371742,,,,0.023794191299511748,bird_associated_form,50,fit,322,60,8.5,-0.1106586934327342,0.0691517015297586,0.1095473572492946,,,,0.1278052501241771
all_observed,northern_high_latitude,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,322,60,8.5,-0.27119680372625,0.08250352473030916,0.0010122720093220417,,,,0.003542952032627146,butterfly_associated_form,50,fit,322,60,8.5,-0.1957636026054361,0.0857585218338599,0.0224462417289807,,,,0.0523745640342883
all_observed,northern_high_latitude,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,322,60,8.5,-0.057254625500094386,0.04322802810102722,0.1853439356142649,,,,0.1853439356142649,large_bee_associated_form,50,fit,322,60,8.5,-0.0368722763783591,0.0342266642303383,0.2813476845543397,,,,0.2813476845543397
all_observed,northern_high_latitude,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.24902930595377804,0.0631530116289986,8.037844856958974e-05,0.15724299904217798,0.15354834082715055,0.3058060589882599,0.0005626491399871281,butterfly_associated_form,30,fit,307,57,10.0,-0.1938773237312618,0.0464085632258021,2.945757656098517e-05,0.1238135712926773,0.1580147275876013,0.4333000010254388,0.0002062030359268
all_observed,northern_high_latitude,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.032236932976207555,0.018688848303874128,0.0845403017485494,0.01005357935756046,0.07280320947725388,0.890167289751859,0.09863035203997429,large_bee_associated_form,30,fit,307,57,10.0,-0.0410405504824074,0.0173154346959692,0.0177798340536608,0.0138188784567261,0.0727651878751061,0.8493792079133101,0.041486279458542
all_observed,northern_high_latitude,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,0.13322709897320717,0.05902867705069421,0.024008736518164795,-0.09654405082615125,0.09312040356038158,0.2998450121792028,0.033612231125430714,bird_associated_form,30,fit,307,57,10.0,0.1046256144820105,0.0496666116634013,0.0351558820382191,-0.0825624138200544,0.0985453531940599,0.4021366722120219,0.0615227935668834
all_observed,northern_high_latitude,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.16625146063921203,0.07154326421455406,0.02013679791686896,-0.1693594752106815,0.10558269342834632,0.10870395905956066,0.033612231125430714,butterfly_associated_form,30,fit,307,57,10.0,-0.1310982699124574,0.0665440173807092,0.0488270809379236,-0.1850052934487358,0.106377431579214,0.0820100623729603,0.0683579133130931
all_observed,northern_high_latitude,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.14646712419502883,0.05320114261029672,0.005903705251003239,-0.1526804666905761,0.21457964563289803,0.4767541021453838,0.013775312252340889,bird_associated_form,30,fit,307,57,10.0,-0.0975684718754319,0.0599080542243097,0.1033898931959955,-0.1775324920341043,0.2059072599156614,0.388579466966021,0.1206215420619948
all_observed,northern_high_latitude,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.2594331643193737,0.07366196183330607,0.00042839770264448373,-0.106262117199317,0.20853266772552081,0.6103523234216717,0.001499391959255693,butterfly_associated_form,30,fit,307,57,10.0,-0.1835209547473795,0.0762362922049493,0.0160725043572492,-0.1416091763915163,0.2008636906744977,0.4808093858099248,0.041486279458542
all_observed,northern_high_latitude,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,307,57,10.0,-0.053770234059953737,0.03895732628807156,0.16751454728953777,-0.038253557397240456,0.0978778614366266,0.6959232547516707,0.16751454728953777,large_bee_associated_form,30,fit,307,57,10.0,-0.0334503547098208,0.0312461188427073,0.2843743756963688,-0.0492817854380187,0.1001546393798585,0.6226790910908213,0.2843743756963688
all_observed,northern_high_latitude,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.23666572005743758,0.06361737677288047,0.00019911024208785506,,,,0.0013937716946149854,butterfly_associated_form,30,fit,322,60,8.5,-0.1850146067974734,0.049204710679326,0.0001698458059049,,,,0.0011889206413346
all_observed,northern_high_latitude,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.029825054205519452,0.017170312417660157,0.08238489351105764,,,,0.09611570909623392,large_bee_associated_form,30,fit,322,60,8.5,-0.0386539206993701,0.0164718018105933,0.0189419071161094,,,,0.0523745640342883
all_observed,northern_high_latitude,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,322,60,8.5,0.1256735305829748,0.05957219219970496,0.03489277526859563,,,,0.04884988537603389,bird_associated_form,30,fit,322,60,8.5,0.0979396788082526,0.049628767569799,0.0484448033343752,,,,0.0678227246681253
all_observed,northern_high_latitude,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.18228235048768004,0.07386593256546471,0.013596680742578141,,,,0.023794191299511748,butterfly_associated_form,30,fit,322,60,8.5,-0.1458644402739588,0.0685830920362609,0.0334343771681371,,,,0.05851016004424
all_observed,northern_high_latitude,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.16043522065338683,0.06407907250207505,0.01228997738371742,,,,0.023794191299511748,bird_associated_form,30,fit,322,60,8.5,-0.1106586934327342,0.0691517015297586,0.1095473572492946,,,,0.1278052501241771
all_observed,northern_high_latitude,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.27119680372625,0.08250352473030916,0.0010122720093220417,,,,0.003542952032627146,butterfly_associated_form,30,fit,322,60,8.5,-0.1957636026054361,0.0857585218338599,0.0224462417289807,,,,0.0523745640342883
all_observed,northern_high_latitude,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,322,60,8.5,-0.057254625500094386,0.04322802810102722,0.1853439356142649,,,,0.1853439356142649,large_bee_associated_form,30,fit,322,60,8.5,-0.0368722763783591,0.0342266642303383,0.2813476845543397,,,,0.2813476845543397
all_observed,northern_midlatitude,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.026537785671197245,0.02637367910042666,0.3143086176346395,-0.005905906376403536,0.06869951446946167,0.9314924741970032,0.5051618460367128,butterfly_associated_form,50,fit,1891,83,58.0,-0.020907407906594,0.026743324943148,0.4343436277347004,-0.0078069709470871,0.0683258285736955,0.9090309734713182,0.6888549686041004
all_observed,northern_midlatitude,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.014836602864429449,0.01623642840015772,0.3608298900262234,-0.10157065801748794,0.03810922931070572,0.007693090048157658,0.5051618460367128,large_bee_associated_form,50,fit,1891,83,58.0,-0.0083701327255802,0.0146893480633942,0.5688067890875173,-0.1056616821879966,0.0384302914082173,0.005969765660946,0.6888549686041004
all_observed,northern_midlatitude,red_pink__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,0.003881842153886428,0.032104661415380265,0.9037606550574485,0.0785957873194221,0.07000059006326526,0.2615277566398641,0.9037606550574485,bird_associated_form,50,fit,1891,83,58.0,-0.0027122166243159,0.0284559097939354,0.9240662591900234,0.0831404631997219,0.0698285076693369,0.2337957918366955,0.9240662591900234
all_observed,northern_midlatitude,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.01797709610101239,0.02777375641775308,0.5174577549193626,-0.02691132747260261,0.050451682970927246,0.593751233497659,0.6037007140725897,butterfly_associated_form,50,fit,1891,83,58.0,-0.0150580006344149,0.027979060558471,0.5904471159463718,-0.0279626900023834,0.0506696604457255,0.5810425014836833,0.6888549686041004
all_observed,northern_midlatitude,yellow_orange__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.11001604184241409,0.06784743663699383,0.10490595457023864,0.004997230536368136,0.07785811587278638,0.9488238683536661,0.36717084099583525,bird_associated_form,50,fit,1891,83,58.0,-0.1035858799226557,0.0684280006272459,0.1300781573718157,-0.0007895290910757,0.0763599559725878,0.991750363919637,0.3885822101823426
all_observed,northern_midlatitude,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.05638972067572712,0.04510006669782316,0.2111810132380479,0.012078392725529352,0.07407455646402934,0.8704733667328299,0.49275569755544507,butterfly_associated_form,50,fit,1891,83,58.0,-0.0620607363097529,0.0448602783119662,0.1665352329352897,0.014567500600235,0.0724060011252654,0.8405485285100284,0.3885822101823426
all_observed,northern_midlatitude,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,1890,83,58.0,-0.07096078835158126,0.01820782809581916,9.728388685398264e-05,-0.1411551734981208,0.04267419920851614,0.0009405194398474343,0.0006809872079778785,large_bee_associated_form,50,fit,1891,83,58.0,-0.0543217478675676,0.0231738909396032,0.0190734317262581,-0.1499243832486021,0.0448215389312088,0.000823068285972,0.1335140220838069
all_observed,northern_midlatitude,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.026962747553794242,0.026137450059892948,0.3022711222762144,,,,0.4231795711867002,butterfly_associated_form,50,fit,1954,83,52.0,-0.021456577272865,0.0266455319261342,0.4206697406547058,,,,0.5889376369165882
all_observed,northern_midlatitude,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.019808138951999343,0.016439622463187677,0.22824101979667302,,,,0.39942178464417777,large_bee_associated_form,50,fit,1954,83,52.0,-0.0127859718557482,0.015154622794681,0.3988364551514457,,,,0.5889376369165882
all_observed,northern_midlatitude,red_pink__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,0.007467387280383597,0.03187801079272611,0.8147917951231441,,,,0.8147917951231441,bird_associated_form,50,fit,1954,83,52.0,0.0004646302151269,0.0283346398668597,0.986916909356014,,,,0.986916909356014
all_observed,northern_midlatitude,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.01938519222799867,0.02770129337590563,0.4840561127050394,,,,0.5647321314892126,butterfly_associated_form,50,fit,1954,83,52.0,-0.016377342596446,0.0279135012010777,0.5573933814535136,,,,0.6502922783624325
all_observed,northern_midlatitude,yellow_orange__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.1105362831950415,0.06742356615858523,0.10112353388553166,,,,0.35393236859936084,bird_associated_form,50,fit,1954,83,52.0,-0.1044213614160873,0.0683450601084805,0.1265484718440672,,,,0.3940964759069647
all_observed,northern_midlatitude,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.056343968440649095,0.0451360216369732,0.21191575890171874,,,,0.39942178464417777,butterfly_associated_form,50,fit,1954,83,52.0,-0.0620473742226144,0.0451007037484289,0.1688984896744134,,,,0.3940964759069647
all_observed,northern_midlatitude,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1953,83,52.0,-0.07804558510180687,0.0182334121098811,1.8659044325047663e-05,,,,0.00013061331027533363,large_bee_associated_form,50,fit,1954,83,52.0,-0.0607553634365676,0.0238928727113284,0.0109960689818124,,,,0.0769724828726868
all_observed,northern_midlatitude,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.026537785671197245,0.02637367910042666,0.3143086176346395,-0.005905906376403536,0.06869951446946167,0.9314924741970032,0.5051618460367128,butterfly_associated_form,30,fit,1891,83,58.0,-0.020907407906594,0.026743324943148,0.4343436277347004,-0.0078069709470871,0.0683258285736955,0.9090309734713182,0.6888549686041004
all_observed,northern_midlatitude,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.014836602864429449,0.01623642840015772,0.3608298900262234,-0.10157065801748794,0.03810922931070572,0.007693090048157658,0.5051618460367128,large_bee_associated_form,30,fit,1891,83,58.0,-0.0083701327255802,0.0146893480633942,0.5688067890875173,-0.1056616821879966,0.0384302914082173,0.005969765660946,0.6888549686041004
all_observed,northern_midlatitude,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,0.003881842153886428,0.032104661415380265,0.9037606550574485,0.0785957873194221,0.07000059006326526,0.2615277566398641,0.9037606550574485,bird_associated_form,30,fit,1891,83,58.0,-0.0027122166243159,0.0284559097939354,0.9240662591900234,0.0831404631997219,0.0698285076693369,0.2337957918366955,0.9240662591900234
all_observed,northern_midlatitude,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.01797709610101239,0.02777375641775308,0.5174577549193626,-0.02691132747260261,0.050451682970927246,0.593751233497659,0.6037007140725897,butterfly_associated_form,30,fit,1891,83,58.0,-0.0150580006344149,0.027979060558471,0.5904471159463718,-0.0279626900023834,0.0506696604457255,0.5810425014836833,0.6888549686041004
all_observed,northern_midlatitude,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.11001604184241409,0.06784743663699383,0.10490595457023864,0.004997230536368136,0.07785811587278638,0.9488238683536661,0.36717084099583525,bird_associated_form,30,fit,1891,83,58.0,-0.1035858799226557,0.0684280006272459,0.1300781573718157,-0.0007895290910757,0.0763599559725878,0.991750363919637,0.3885822101823426
all_observed,northern_midlatitude,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.05638972067572712,0.04510006669782316,0.2111810132380479,0.012078392725529352,0.07407455646402934,0.8704733667328299,0.49275569755544507,butterfly_associated_form,30,fit,1891,83,58.0,-0.0620607363097529,0.0448602783119662,0.1665352329352897,0.014567500600235,0.0724060011252654,0.8405485285100284,0.3885822101823426
all_observed,northern_midlatitude,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,1890,83,58.0,-0.07096078835158126,0.01820782809581916,9.728388685398264e-05,-0.1411551734981208,0.04267419920851614,0.0009405194398474343,0.0006809872079778785,large_bee_associated_form,30,fit,1891,83,58.0,-0.0543217478675676,0.0231738909396032,0.0190734317262581,-0.1499243832486021,0.0448215389312088,0.000823068285972,0.1335140220838069
all_observed,northern_midlatitude,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.026962747553794242,0.026137450059892948,0.3022711222762144,,,,0.4231795711867002,butterfly_associated_form,30,fit,1954,83,52.0,-0.021456577272865,0.0266455319261342,0.4206697406547058,,,,0.5889376369165882
all_observed,northern_midlatitude,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.019808138951999343,0.016439622463187677,0.22824101979667302,,,,0.39942178464417777,large_bee_associated_form,30,fit,1954,83,52.0,-0.0127859718557482,0.015154622794681,0.3988364551514457,,,,0.5889376369165882
all_observed,northern_midlatitude,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,1953,83,52.0,0.007467387280383597,0.03187801079272611,0.8147917951231441,,,,0.8147917951231441,bird_associated_form,30,fit,1954,83,52.0,0.0004646302151269,0.0283346398668597,0.986916909356014,,,,0.986916909356014
all_observed,northern_midlatitude,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.01938519222799867,0.02770129337590563,0.4840561127050394,,,,0.5647321314892126,butterfly_associated_form,30,fit,1954,83,52.0,-0.016377342596446,0.0279135012010777,0.5573933814535136,,,,0.6502922783624325
all_observed,northern_midlatitude,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.1105362831950415,0.06742356615858523,0.10112353388553166,,,,0.35393236859936084,bird_associated_form,30,fit,1954,83,52.0,-0.1044213614160873,0.0683450601084805,0.1265484718440672,,,,0.3940964759069647
all_observed,northern_midlatitude,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.056343968440649095,0.0451360216369732,0.21191575890171874,,,,0.39942178464417777,butterfly_associated_form,30,fit,1954,83,52.0,-0.0620473742226144,0.0451007037484289,0.1688984896744134,,,,0.3940964759069647
all_observed,northern_midlatitude,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1953,83,52.0,-0.07804558510180687,0.0182334121098811,1.8659044325047663e-05,,,,0.00013061331027533363,large_bee_associated_form,30,fit,1954,83,52.0,-0.0607553634365676,0.0238928727113284,0.0109960689818124,,,,0.0769724828726868
all_observed,southern_extratropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,0.012234670221008825,0.04386913923370289,0.7803291384185765,-0.4446912398992229,0.07057428285451567,2.956588413792346e-10,0.7803291384185765,butterfly_associated_form,50,fit,217,38,15.0,0.0181025385001851,0.0445198894835224,0.6842893985198526,-0.4476873402740695,0.0700833270353664,1.6814700841987384e-10,0.6842893985198526
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,0.07007395637316949,0.06810359891027351,0.30351173938002685,-0.33264633758535656,0.10237047869778709,0.0011563402044715955,0.6732784362968246,large_bee_associated_form,50,fit,217,38,15.0,0.0756617318487455,0.0718202394369419,0.292117573347193,-0.3345247642923614,0.1030119017034777,0.0011644903107621,0.5639745341398259
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,0.03147828992878832,0.04466053395277404,0.48091316878344614,-0.15105953173788045,0.081480516225639,0.06374854608365353,0.6732784362968246,bird_associated_form,50,fit,217,38,15.0,0.0201267977580652,0.0486365527617713,0.6790056421579214,-0.1456401301054763,0.085774959154583,0.0895204159855471,0.6842893985198526
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,0.07761909545422435,0.039494236015049256,0.04937638182408543,-0.24435183553082984,0.09992652035395096,0.01447256106312068,0.345634672768598,butterfly_associated_form,50,fit,217,38,15.0,0.0660380441015349,0.0459165751482244,0.150372214320199,-0.2386871320312282,0.1062403444346423,0.024661042170641,0.5263027501206965
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,-0.08887570065694134,0.055658444346024204,0.11030910721969209,-0.20087689758012672,0.1307221242080001,0.12437389569014391,0.3860818752689223,bird_associated_form,50,fit,217,38,15.0,-0.1143317061102864,0.0533939186723752,0.0322508975400182,-0.1873556217269767,0.1277543744877593,0.1425039567582482,0.2257562827801276
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,-0.028994742466403767,0.06098370356850686,0.6344657889532183,-0.2165845153314785,0.11341323983360224,0.05617270154929378,0.740210087112088,butterfly_associated_form,50,fit,217,38,15.0,-0.0498492189220013,0.0595882119508571,0.4028389529570184,-0.205896804047529,0.1141710747269847,0.071324472087689,0.5639745341398259
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,217,38,15.0,-0.03849574377935333,0.04677153861134278,0.4104743457024439,-0.12391600568680383,0.08258853504376303,0.13351029385246624,0.6732784362968246,large_bee_associated_form,50,fit,217,38,15.0,-0.0421390891856814,0.0473692576046943,0.3736875369748994,-0.1219589954137769,0.082376817767245,0.1387394829118275,0.5639745341398259
all_observed,southern_extratropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,-0.03982903117544945,0.06556151133759104,0.5435149629815208,,,,0.7442642476344089,butterfly_associated_form,50,fit,236,38,12.0,-0.0391608741143018,0.0682295376490943,0.5659963702981787,,,,0.725079684870439
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,0.03650429657457388,0.07757300875057173,0.6379407836866362,,,,0.7442642476344089,large_bee_associated_form,50,fit,236,38,12.0,0.0402647873330489,0.0815522391678659,0.6214968727460904,,,,0.725079684870439
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,0.009193391272645512,0.0444143618398996,0.8360165689689889,,,,0.8360165689689889,bird_associated_form,50,fit,236,38,12.0,-0.0036559179286346,0.0500390987213972,0.9417573958848554,,,,0.9417573958848554
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,0.04802228980774648,0.04049416661197815,0.23565928046960216,,,,0.5866102809760614,butterfly_associated_form,50,fit,236,38,12.0,0.0342229775289097,0.046982489652398,0.4663566227759386,,,,0.725079684870439
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,-0.11003974404216116,0.050368164225136486,0.028910244727293245,,,,0.2023717130910527,bird_associated_form,50,fit,236,38,12.0,-0.1371105637710609,0.0511528826563174,0.0073532612195747,,,,0.0514728285370232
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,-0.052762081949672524,0.05699448939658367,0.3545810846069518,,,,0.6205168980621657,butterfly_associated_form,50,fit,236,38,12.0,-0.0748831626014551,0.0574117011757225,0.1921248995040008,,,,0.5202812589147756
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,236,38,12.0,-0.0485995332969571,0.04237303337396133,0.25140440613259774,,,,0.5866102809760614,large_bee_associated_form,50,fit,236,38,12.0,-0.0534666271941454,0.0438737117046899,0.2229776823920466,,,,0.5202812589147756
all_observed,southern_extratropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,0.012234670221008825,0.04386913923370289,0.7803291384185765,-0.4446912398992229,0.07057428285451567,2.956588413792346e-10,0.7803291384185765,butterfly_associated_form,30,fit,217,38,15.0,0.0181025385001851,0.0445198894835224,0.6842893985198526,-0.4476873402740695,0.0700833270353664,1.6814700841987384e-10,0.6842893985198526
